,Fold 0,Fold 1,Fold 2,Fold 3,Fold 4
HILIC-pos_Cluster_0813: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0814: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0815: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0816: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0817: atenolol,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0818: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0819: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0820: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0821: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0822: inosine,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0823: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0824: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0825: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0826: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0827: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0828: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0829: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0830: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0831: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0832: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0833: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0834: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0835: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0836: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0837: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0838: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0839: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0840: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0841: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0842: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0843: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0844: NA,0.0,-0.027704319186952753,-0.04805794348176484,0.0,0.0
HILIC-pos_Cluster_0845: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0846: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0847: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0848: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0849: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0850: NA,0.0,0.0,0.0,-0.013838521344270152,0.0
HILIC-pos_Cluster_0851: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0852: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0853: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0854: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0855: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0856: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0857: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0858: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0859: NA,0.0,-0.08998709620865478,0.0,0.0,0.0
HILIC-pos_Cluster_0860: NA,-0.13521676527417034,-0.14885820852178955,0.0,-0.007720209563044748,0.0
HILIC-pos_Cluster_0861: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0862: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0863: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0864: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0865: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0866: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0867: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0868: NA,0.0,-0.02557834152993336,0.0,0.0,0.0
HILIC-pos_Cluster_0869: NA,0.0,-0.004494307927410197,0.0,0.0,0.0
HILIC-pos_Cluster_0870: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0871: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0872: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0873: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0874: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0875: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0876: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0877: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0878: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0879: NA,0.0,0.0,-0.0185433043491995,0.0,0.0
HILIC-pos_Cluster_0880: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0881: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0882: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0883: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0884: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0885: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0886: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0887: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0888: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0889: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0890: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0891: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0892: NA,0.0,0.0,0.0,0.09972157184650468,0.3185959939227833
HILIC-pos_Cluster_0893: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0894: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0895: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0896: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0897: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0898: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0899: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0900: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0901: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0902: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0903: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0904: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0905: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0906: threosphingosine,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0907: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0908: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0909: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0910: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0911: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0912: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0913: ethyl 9-hexadecenoate,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0914: 8-hydroxy-deoxyguanosine,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0915: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0916: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0917: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0918: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0919: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0920: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0921: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0922: NA,0.0,0.0,0.1907833989187242,0.0,0.0
HILIC-pos_Cluster_0923: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0924: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0925: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0926: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0927: piperine,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0928: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0929: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0930: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0931: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0932: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0933: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0934: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0935: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0936: diacetylspermine,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0937: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0938: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0939: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0940: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0941: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0942: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0943: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0944: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0945: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0946: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0947: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0948: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0949: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0950: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0951: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0952: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0953: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0954: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0955: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0956: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0957: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0958: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0959: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0960: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0961: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0962: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0963: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0964: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0965: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0966: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0967: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0968: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0969: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0970: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0971: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0972: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0973: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0974: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0975: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0976: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0977: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0978: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0979: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0980: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0981: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0982: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0983: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0984: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0985: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0986: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0987: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0988: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0989: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0990: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0991: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0992: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0993: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0994: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0995: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0996: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0997: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0998: threosphingosine,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0999: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1000: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1001: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1002: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1003: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1004: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1005: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1006: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1007: NA,0.21181178749828303,0.11883196390793502,0.1690432070009146,0.38613044115925715,0.0
HILIC-pos_Cluster_1008: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1009: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1010: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1011: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1012: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1013: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1014: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1015: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1016: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1017: sphinganine,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1018: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1019: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1020: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1021: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1022: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1023: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1024: NA,0.0,0.0,0.2969466095700555,0.0,0.002797269402748563
HILIC-pos_Cluster_1025: NA,0.0,0.0,0.07257245272437016,0.0,0.0
HILIC-pos_Cluster_1026: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1027: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1028: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1029: NA,0.0,0.0,-0.010506667039905788,0.0,0.0
HILIC-pos_Cluster_1030: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1031: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1032: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1033: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1034: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1035: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1036: NA,0.0,0.0,0.00039320580900013835,0.0,0.0
HILIC-pos_Cluster_1037: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1038: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1039: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1040: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1041: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1042: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1043: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1044: NA,0.0,0.0007693207139919877,0.0,0.2290349330592546,0.20469509297540198
HILIC-pos_Cluster_1045: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1046: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1047: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1048: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1049: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1050: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1051: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1052: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1053: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1054: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1055: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1056: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1057: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1058: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1059: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1060: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1061: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1062: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1063: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1064: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1065: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1066: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1067: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1068: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1069: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1070: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1071: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1072: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1073: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1074: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1075: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1076: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1077: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1078: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1079: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1080: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1081: NA,-0.17380396638627796,0.0,0.0,0.0,-0.06932763604867889
HILIC-pos_Cluster_1082: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1083: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1084: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1085: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1086: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1087: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1088: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1089: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1090: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1091: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1092: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1093: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1094: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1095: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1096: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1097: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1098: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1099: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1100: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1101: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1102: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1103: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1104: NA,0.0,0.0,0.0,0.0,-0.013043929003637102
HILIC-pos_Cluster_1105: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1106: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1107: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1108: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1109: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1110: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1111: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1112: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1113: phytosphingosine,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1114: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1115: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1116: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1117: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1118: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1119: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1120: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1121: NA,-0.17223307757098497,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1122: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1123: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1124: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1125: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1126: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1127: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1128: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1129: NA,0.15772995736957668,0.14935553142073224,0.02198572861891631,0.038576701189058565,0.27350757546076576
HILIC-pos_Cluster_1130: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1131: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1132: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1133: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1134: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1135: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1136: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1137: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1138: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1139: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1140: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1141: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1142: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1143: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1144: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1145: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1146: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1147: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1148: linoleoyl ethanolamide ,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1149: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1150: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1151: NA,0.0,0.0,-0.25907927326267277,-0.2423995269811002,0.0
HILIC-pos_Cluster_1152: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1153: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1154: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1155: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1156: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1157: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1158: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1159: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1160: linoleoyl ethanolamide,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1161: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1162: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_1163: NA,0.0,0.0,0.0,0.0,0.0
