,Fold 0,Fold 1,Fold 2,Fold 3,Fold 4
HILIC-neg_Cluster_1838: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_1839: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_1840: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_1841: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_1842: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_1843: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_1844: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_1845: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_1846: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_1847: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_1848: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_1849: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_1850: NA,0.0,-0.025941514292546257,0.0,0.0,0.0
HILIC-neg_Cluster_1851: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_1852: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_1853: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_1854: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_1855: NA,-0.2678471463935578,0.0,0.0,0.0,-0.16771009164184542
HILIC-neg_Cluster_1856: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0001: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0002: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0003: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0004: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0005: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0006: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0007: putrescine,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0008: alanine,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0009: beta-alanine,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0010: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0011: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0012: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0013: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0014: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0015: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0016: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0017: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0018: NA,0.0,0.05090816664608985,0.0,0.03067622592023443,0.0
HILIC-pos_Cluster_0019: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0020: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0021: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0022: choline,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0023: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0024: serine,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0025: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0026: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0027: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0028: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0029: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0030: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0031: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0032: cytosine,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0033: histamine,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0034: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0035: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0036: creatinine,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0037: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0038: N-acetylputrescine,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0039: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0040: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0041: proline,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0042: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0043: NA,0.0,0.0,0.0,-0.21762268141520155,0.0
HILIC-pos_Cluster_0044: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0045: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0046: valine,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0047: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0048: betaine,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0049: threonine,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0050: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0051: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0052: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0053: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0054: trimethylbenzene*,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0055: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0056: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0057: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0058: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0059: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0060: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0061: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0062: nicotinic acid,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0063: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0064: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0065: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0066: taurine,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0067: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0068: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0069: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0070: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0071: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0072: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0073: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0074: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0075: NA,0.0,0.07785559784240344,0.20144020379176597,0.14196440041165415,0.04891608248092942
HILIC-pos_Cluster_0076: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0077: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0078: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0079: pyroglutamic acid,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0080: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0081: pipecolic acid,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0082: N-methylproline,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0083: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0084: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0085: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0086: N-acetylputrescine,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0087: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0088: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0089: hydroxyproline,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0090: creatine,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0091: leucine,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0092: isoleucine,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0093: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0094: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0095: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0096: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0097: NA,0.0,0.0,0.0,-0.058391324319738855,0.0
HILIC-pos_Cluster_0098: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0099: asparagine,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0100: ornithine,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0101: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0102: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0103: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0104: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0105: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0106: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0107: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0108: hypoxanthine,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0109: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0110: 1-methylnicotinamide,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0111: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0112: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0113: trigonelline,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0114: 2-hydroxyphenethylamine,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0115: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0116: urocanic acid,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0117: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0118: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0119: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0120: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0121: imidazole propionate,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0122: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0123: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0124: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0125: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0126: NA,0.01769322095068946,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0127: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0128: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0129: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0130: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0131: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0132: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0133: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0134: proline betaine,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0135: NA,0.11018748456160532,0.09017929335536612,0.2363091785688605,0.0,0.0
HILIC-pos_Cluster_0136: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0137: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0138: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0139: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0140: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0141: NA,-0.1709393945519126,0.0,-0.3205797904727282,-0.03748135162280176,0.0
HILIC-pos_Cluster_0142: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0143: NA,0.008162195990340336,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0144: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0145: NA,0.0,0.312659836762082,0.0,0.0,0.0
HILIC-pos_Cluster_0146: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0147: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0148: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0149: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0150: 4-guanidinobutanoic acid,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0151: butyrobetaine,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0152: acetylcholine,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0153: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0154: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0155: NA,0.0,-0.09609259529165448,-0.028385426645628126,0.0,0.0
HILIC-pos_Cluster_0156: glutamine,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0157: lysine,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0158: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0159: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0160: glutamate,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0161: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0162: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0163: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0164: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0165: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0166: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0167: methionine,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0168: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0169: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0170: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0171: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0172: triethanolamine,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0173: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0174: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0175: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0176: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0177: 4-hydroxy-3-methylacetophenone,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0178: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0179: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0180: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0181: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0182: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0183: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0184: pyridoxamine,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0185: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0186: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0187: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0188: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0189: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0190: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0191: methylpyridonecarboxamide,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0192: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0193: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0194: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0195: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0196: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0197: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0198: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0199: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0200: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0201: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0202: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0203: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0204: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0205: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0206: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0207: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0208: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0209: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0210: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0211: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0212: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0213: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0214: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0215: NA,0.19547187812132588,0.0,0.0,0.12253850083707649,0.0
HILIC-pos_Cluster_0216: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0217: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0218: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0219: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0220: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0221: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0222: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0223: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0224: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0225: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0226: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0227: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0228: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0229: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0230: carnitine,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0231: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0232: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0233: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0234: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0235: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0236: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0237: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0238: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0239: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0240: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0241: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0242: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0243: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0244: methionine sulfoxide,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0245: 1-methylguanine,0.0,-0.025776075877803888,0.0,0.0,0.0
HILIC-pos_Cluster_0246: 7-methylguanine,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0247: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0248: phenylalanine,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0249: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0250: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0251: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0252: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0253: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0254: 3-methylxanthine,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0255: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0256: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0257: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0258: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0259: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0260: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0261: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0262: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0263: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0264: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0265: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0266: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0267: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0268: pyridoxamine,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0269: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0270: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0271: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0272: 3-methylhistidine,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0273: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0274: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0275: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0276: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0277: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0278: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0279: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0280: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0281: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0282: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0283: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0284: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0285: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0286: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0287: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0288: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0289: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0290: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0291: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0292: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0293: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0294: NA,-0.00889081623458857,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0295: arginine,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0296: NA,0.0,0.0,-0.004131354754635859,-0.09496673045906429,-0.06083367833279906
HILIC-pos_Cluster_0297: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0298: dimethyllysine,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0299: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0300: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0301: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0302: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0303: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0304: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0305: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0306: citrulline,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0307: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0308: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0309: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0310: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0311: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0312: NA,0.0,0.01657844013105527,0.0,0.147948412008216,0.15396607369498364
HILIC-pos_Cluster_0313: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0314: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0315: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0316: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0317: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0318: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0319: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0320: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0321: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0322: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0323: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0324: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0325: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0326: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0327: NA,0.0,0.0,0.0,0.0,0.0
HILIC-pos_Cluster_0328: NA,0.0,0.0,0.0,0.0,0.0
