,Sarcosine,Phenol,Asparagine,Allantoin,Cytidine,Serine,Lysine,Thymidine,Ornithine,Glucose,Guanosine,Phenylacetate,"1,3-Dihydroxyacetone",N-Methylhydantoin,2-Aminobutyrate,Tyrosine,5-Aminopentanoate,Arginine,Hypoxanthine,Acetaminophen,Propionate,Putrescine,2-Hydroxyglutarate,Thymine,Tryptophan,Pyroglutamate,Methylamine,myo-Inositol,Threonine,Creatine,Citrulline,Proline,Propylene glycol,DL-methionine-sulfoxide,Leucine,O-Acetylcarnitine,4-Hydroxyphenyllactate,4-Hydroxyphenylacetate,Uridine,Valerate,Urocanate,Desaminotyrosine,3-Hydroxybutyrate,Valine,Betaine,Fumarate,N-Acetylneuraminate,Nicotinate,beta-Pseudouridine,Inosine,Xylose,Citrate,Phenylalanine,Arabinose,Indole-3-lactate,Uracil,Creatinine,Isovalerate,2-Oxoglutarate,Histidine,Acetoin,Pyruvate,Choline,Alanine,Isopropanol,Dimethylamine,Ethanol,"N,N-Dimethylglycine",Ascorbate,Glutamine,Glutamate,4-Aminobutyrate,Aspartate,Fucose,Galactose,beta-Alanine,Tyramine,2'-Deoxyinosine,"5,6-Dihydrouracil",2-Hydroxybutyrate,Isobutyrate,Succinate,Lactate,Glycerol,2'-Deoxyuridine,Formate,Glycine,N-Acetylglucosamine,Cytosine,3-Phenyllactate,Trimethylamine,Malate,N-Carbamoyl-beta-alanine,4-Hydroxybenzoate,Glutarate,Carnitine,Isoleucine,Ribose,Taurine,Lactose,Butyrate,Methylsuccinate,p-Cresol,Urea,Methionine,Ethanolamine,Acetate,Methanol,Cadaverine,Indole-3-acetate
Guanosine,0.962962962962963,0.9183673469387755,0.9272727272727272,0.8596491228070176,0.5192307692307692,0.9245283018867925,0.9491525423728814,0.7142857142857143,0.9482758620689655,0.7173913043478262,0.0,0.9272727272727272,0.9375,0.9122807017543859,0.9454545454545454,0.9,0.9642857142857143,0.9193548387096774,0.8363636363636364,0.9298245614035088,0.96,0.9791666666666666,0.9464285714285714,0.8490566037735849,0.9117647058823529,0.8947368421052632,1.0,0.9069767441860466,0.9454545454545454,0.9482758620689655,0.9166666666666666,0.9482758620689655,0.9387755102040817,0.9333333333333333,0.9473684210526316,0.9692307692307692,0.8983050847457628,0.9107142857142857,0.5740740740740741,0.9636363636363636,0.9193548387096774,0.9137931034482758,0.9636363636363636,0.9636363636363636,0.9444444444444444,0.98,0.8591549295774648,0.9322033898305084,0.6363636363636364,0.4509803921568627,0.86,0.9636363636363636,0.9152542372881356,0.86,0.9104477611940298,0.8653846153846154,0.8727272727272728,0.962962962962963,0.962962962962963,0.8888888888888888,0.9807692307692307,0.98,0.9411764705882353,0.9615384615384616,0.9787234042553191,1.0,0.9333333333333333,0.962962962962963,0.8833333333333333,0.9298245614035088,0.9473684210526316,0.9636363636363636,0.9454545454545454,0.74,0.7173913043478262,0.9622641509433962,0.9090909090909091,0.6271186440677966,0.9272727272727272,0.9245283018867925,0.96,0.9591836734693877,0.9607843137254902,0.9375,0.7258064516129032,0.9787234042553191,0.96,0.7407407407407407,0.8076923076923077,0.904109589041096,1.0,0.9444444444444444,0.9245283018867925,0.9056603773584906,0.9607843137254902,0.9666666666666667,0.9482758620689655,0.7111111111111111,0.962962962962963,0.7678571428571428,0.9622641509433962,0.9649122807017544,0.9215686274509804,0.9347826086956522,0.95,0.9361702127659575,0.9791666666666666,0.9772727272727273,0.9795918367346939,0.9193548387096774
Phenylacetate,0.76,0.6666666666666667,0.8275862068965517,0.8888888888888888,0.8936170212765957,0.8148148148148149,0.84375,0.9019607843137255,0.8387096774193549,0.9375,0.9272727272727272,0.0,0.8181818181818181,0.9117647058823529,0.8214285714285714,0.71875,0.7777777777777778,0.8648648648648649,0.8857142857142857,0.8387096774193549,0.7142857142857143,0.9565217391304348,0.7857142857142857,0.9090909090909091,0.6756756756756757,0.8484848484848485,1.0,0.9523809523809523,0.8620689655172413,0.8,0.8571428571428572,0.875,0.875,0.8529411764705882,0.8333333333333334,0.8333333333333334,0.7096774193548387,0.36363636363636365,0.8695652173913043,0.7692307692307692,0.8,0.6428571428571428,0.72,0.8571428571428572,0.8571428571428572,0.8181818181818181,0.88,0.7333333333333334,0.8888888888888888,0.92,0.9333333333333333,0.7692307692307692,0.5555555555555556,0.9333333333333333,0.6666666666666667,0.8666666666666667,0.9428571428571428,0.76,0.76,0.7837837837837838,0.88,0.8181818181818181,0.8846153846153846,0.84,0.9545454545454546,1.0,0.9047619047619048,0.76,0.8648648648648649,0.8,0.7931034482758621,0.7692307692307692,0.7777777777777778,0.9142857142857143,0.9375,0.6956521739130435,0.7931034482758621,0.9230769230769231,0.9375,0.8148148148148149,0.7727272727272727,0.7,0.8333333333333334,0.9166666666666666,0.875,0.9047619047619048,0.7142857142857143,0.925,0.8787878787878788,0.7777777777777778,1.0,0.7692307692307692,0.7692307692307692,0.7307692307692308,0.7272727272727273,0.8787878787878788,0.8387096774193549,0.935483870967742,0.8928571428571429,0.9523809523809523,0.75,0.7857142857142857,0.8461538461538461,0.8571428571428572,0.8484848484848485,0.9130434782608696,0.8,0.9473684210526316,0.9583333333333334,0.5
"1,3-Dihydroxyacetone",0.7894736842105263,0.9473684210526316,0.8181818181818181,0.9333333333333333,0.926829268292683,0.736842105263158,0.84,0.9090909090909091,0.8333333333333334,0.8695652173913043,0.9375,0.8181818181818181,0.0,0.9259259259259259,0.8095238095238095,0.8620689655172413,0.8095238095238095,0.8666666666666667,0.9666666666666667,0.962962962962963,0.7333333333333334,0.9333333333333333,0.8181818181818181,0.962962962962963,0.8918918918918919,0.8888888888888888,1.0,0.9230769230769231,0.8636363636363636,0.8333333333333334,0.8571428571428572,0.88,0.8125,0.8518518518518519,0.8260869565217391,0.8666666666666667,0.8571428571428572,0.8333333333333334,0.9,0.8,0.9032258064516129,0.8461538461538461,0.8,0.8571428571428572,0.8,0.8,0.8837209302325582,0.8888888888888888,0.9230769230769231,0.9047619047619048,0.9565217391304348,0.8,0.8518518518518519,0.9565217391304348,0.8888888888888888,0.96,0.9642857142857143,0.7894736842105263,0.7894736842105263,0.8787878787878788,0.8235294117647058,0.8,0.8333333333333334,0.8333333333333334,0.9285714285714286,1.0,0.75,0.7894736842105263,0.8666666666666667,0.8333333333333334,0.8260869565217391,0.8,0.8095238095238095,0.8888888888888888,0.8695652173913043,0.7777777777777778,0.92,0.9090909090909091,0.96,0.8,0.8125,0.7142857142857143,0.8235294117647058,0.8,0.9047619047619048,0.8461538461538461,0.7333333333333334,0.90625,0.9642857142857143,0.8809523809523809,1.0,0.8,0.8,0.8636363636363636,0.75,0.84,0.782608695652174,0.8636363636363636,0.85,0.9090909090909091,0.7777777777777778,0.8181818181818181,0.9523809523809523,0.8571428571428572,0.8461538461538461,0.7857142857142857,0.7692307692307692,0.9090909090909091,0.9375,0.8666666666666667
N-Methylhydantoin,0.8666666666666667,0.8928571428571429,0.9428571428571428,0.868421052631579,0.9,0.9393939393939394,0.9473684210526316,0.8200000000000001,0.9459459459459459,0.9722222222222222,0.9122807017543859,0.9117647058823529,0.9259259259259259,0.0,0.9090909090909091,0.9,0.9411764705882353,0.9534883720930233,0.8947368421052632,0.8857142857142857,0.8888888888888888,1.0,0.9428571428571428,0.8529411764705882,0.9387755102040817,0.7941176470588236,0.9545454545454546,0.9583333333333334,0.8387096774193549,0.8857142857142857,0.9512195121951219,0.9166666666666666,0.9285714285714286,0.8947368421052632,0.8823529411764706,0.9285714285714286,0.8974358974358975,0.8857142857142857,0.8541666666666666,0.90625,0.9024390243902439,0.8918918918918919,0.90625,0.90625,0.8709677419354839,0.9259259259259259,0.9272727272727272,0.8918918918918919,0.9183673469387755,0.9038461538461539,0.9393939393939394,0.9393939393939394,0.9230769230769231,0.9393939393939394,0.9375,0.8787878787878788,0.46153846153846156,0.9032258064516129,0.9375,0.9090909090909091,0.8928571428571429,0.8846153846153846,0.9333333333333333,0.896551724137931,0.9166666666666666,0.9565217391304348,0.9166666666666666,0.9032258064516129,0.8461538461538461,0.9459459459459459,0.9444444444444444,0.9393939393939394,0.9411764705882353,0.9487179487179487,0.9722222222222222,0.935483870967742,0.9142857142857143,0.8867924528301887,0.7666666666666666,0.90625,0.8888888888888888,0.9259259259259259,0.8928571428571429,0.9642857142857143,0.8367346938775511,0.9166666666666666,0.9285714285714286,0.9545454545454546,0.8888888888888888,0.8627450980392157,0.9565217391304348,0.9393939393939394,0.9393939393939394,0.875,0.9310344827586207,0.9189189189189189,0.9166666666666666,0.9714285714285714,0.9375,0.9555555555555556,0.9,0.9117647058823529,0.8620689655172413,0.9615384615384616,0.9210526315789473,0.962962962962963,0.875,0.9047619047619048,1.0,0.9285714285714286
2-Aminobutyrate,0.75,0.92,0.5,0.9166666666666666,0.9375,0.44999999999999996,0.56,0.9215686274509804,0.5416666666666667,0.9,0.9454545454545454,0.8214285714285714,0.8095238095238095,0.9090909090909091,0.0,0.6206896551724138,0.7692307692307692,0.6333333333333333,0.9142857142857143,0.8709677419354839,0.631578947368421,0.9047619047619048,0.7307692307692308,0.9393939393939394,0.7027027027027026,0.8787878787878788,0.8823529411764706,0.95,0.6086956521739131,0.75,0.6071428571428572,0.8709677419354839,0.8181818181818181,0.5384615384615384,0.4545454545454546,0.7941176470588236,0.78125,0.8333333333333334,0.9148936170212766,0.7083333333333333,0.8918918918918919,0.84375,0.7083333333333333,0.5909090909090908,0.8076923076923077,0.8095238095238095,0.8541666666666666,0.8787878787878788,0.9347826086956522,0.9183673469387755,0.9666666666666667,0.8076923076923077,0.5925925925925926,0.9666666666666667,0.825,0.96875,0.9411764705882353,0.6956521739130435,0.8,0.6666666666666667,0.7142857142857143,0.75,0.88,0.5263157894736843,0.8421052631578947,0.9473684210526316,0.7777777777777778,0.75,0.8918918918918919,0.5416666666666667,0.5217391304347826,0.76,0.47619047619047616,0.9428571428571428,0.9,0.7391304347826086,0.9032258064516129,0.9423076923076923,0.96875,0.5238095238095238,0.631578947368421,0.75,0.65,0.8636363636363636,0.94,0.9,0.7,0.8648648648648649,0.9714285714285714,0.8260869565217391,0.9473684210526316,0.7083333333333333,0.8076923076923077,0.8571428571428572,0.7727272727272727,0.8,0.4782608695652174,0.896551724137931,0.8461538461538461,0.925,0.6818181818181819,0.7777777777777778,0.9259259259259259,0.7894736842105263,0.52,0.8571428571428572,0.7222222222222222,0.8823529411764706,0.9090909090909091,0.8611111111111112
Tyrosine,0.8484848484848485,0.7037037037037037,0.6333333333333333,0.8809523809523809,0.8653846153846154,0.6071428571428572,0.6666666666666667,0.8947368421052632,0.65625,0.9210526315789473,0.9,0.71875,0.8620689655172413,0.9,0.6206896551724138,0.0,0.8235294117647058,0.6756756756756757,0.85,0.65625,0.8275862068965517,0.9310344827586207,0.7941176470588236,0.8974358974358975,0.6,0.8461538461538461,0.9615384615384616,0.9642857142857143,0.75,0.8378378378378378,0.6571428571428571,0.8974358974358975,0.9032258064516129,0.6857142857142857,0.6451612903225806,0.8333333333333334,0.3793103448275862,0.5172413793103448,0.8431372549019608,0.8529411764705882,0.8604651162790697,0.5,0.8181818181818181,0.7419354838709677,0.8857142857142857,0.8620689655172413,0.8545454545454545,0.8157894736842105,0.8823529411764706,0.8703703703703703,0.9459459459459459,0.8529411764705882,0.2962962962962963,0.9459459459459459,0.75,0.8611111111111112,0.926829268292683,0.8125,0.8484848484848485,0.5945945945945945,0.7931034482758621,0.8214285714285714,0.9411764705882353,0.7142857142857143,0.9285714285714286,1.0,0.9285714285714286,0.8484848484848485,0.8604651162790697,0.65625,0.6451612903225806,0.8181818181818181,0.6206896551724138,0.9285714285714286,0.9210526315789473,0.8064516129032258,0.6,0.8947368421052632,0.9210526315789473,0.78125,0.7857142857142857,0.8214285714285714,0.7931034482758621,0.9,0.8703703703703703,0.9285714285714286,0.7857142857142857,0.8888888888888888,0.8421052631578947,0.8076923076923077,1.0,0.78125,0.8181818181818181,0.6206896551724138,0.8333333333333334,0.8717948717948718,0.7352941176470589,0.9189189189189189,0.8823529411764706,0.9375,0.84375,0.8611111111111112,0.7241379310344828,0.8518518518518519,0.6764705882352942,0.896551724137931,0.8076923076923077,0.9615384615384616,0.9333333333333333,0.8048780487804879
5-Aminopentanoate,0.75,0.92,0.7777777777777778,0.9166666666666666,0.9591836734693877,0.76,0.56,0.9423076923076923,0.6,0.935483870967742,0.9642857142857143,0.7777777777777778,0.8095238095238095,0.9411764705882353,0.7692307692307692,0.8235294117647058,0.0,0.7941176470588236,0.9142857142857143,0.9393939393939394,0.7,0.5625,0.6799999999999999,0.9705882352941176,0.8571428571428572,0.8787878787878788,0.9444444444444444,0.95,0.8148148148148149,0.75,0.78125,0.8709677419354839,0.9166666666666666,0.8125,0.7857142857142857,0.8285714285714285,0.8529411764705882,0.7931034482758621,0.9375,0.5238095238095238,0.8611111111111112,0.7241379310344828,0.76,0.8076923076923077,0.8518518518518519,0.8095238095238095,0.9,0.8787878787878788,0.9574468085106383,0.94,0.9666666666666667,0.7083333333333333,0.8125,0.9666666666666667,0.8809523809523809,0.96875,0.9714285714285714,0.75,0.6363636363636364,0.8108108108108107,0.875,0.8095238095238095,0.9230769230769231,0.782608695652174,0.9523809523809523,1.0,0.9,0.75,0.9210526315789473,0.75,0.64,0.17647058823529416,0.72,0.9428571428571428,0.935483870967742,0.38888888888888884,0.8275862068965517,0.9423076923076923,0.96875,0.8076923076923077,0.8181818181818181,0.5294117647058824,0.8260869565217391,0.9130434782608696,0.94,0.9,0.5555555555555556,0.9230769230769231,0.9714285714285714,0.875,1.0,0.76,0.6521739130434783,0.8571428571428572,0.4117647058823529,0.875,0.7931034482758621,0.9333333333333333,0.75,0.9512195121951219,0.6190476190476191,0.6799999999999999,0.9642857142857143,0.7894736842105263,0.8064516129032258,0.736842105263158,0.7894736842105263,0.9444444444444444,0.5882352941176471,0.8285714285714285
Arginine,0.8181818181818181,0.9411764705882353,0.6,0.8837209302325582,0.9090909090909091,0.6206896551724138,0.5,0.9508196721311475,0.48275862068965514,0.9230769230769231,0.9193548387096774,0.8648648648648649,0.8666666666666667,0.9534883720930233,0.6333333333333333,0.6756756756756757,0.7941176470588236,0.0,0.8809523809523809,0.926829268292683,0.8333333333333334,0.896551724137931,0.7647058823529411,0.9767441860465116,0.7333333333333334,0.8780487804878049,0.962962962962963,0.9655172413793104,0.7575757575757576,0.7777777777777778,0.2222222222222222,0.9,0.90625,0.5757575757575757,0.65625,0.8636363636363636,0.8292682926829268,0.8717948717948718,0.9285714285714286,0.7878787878787878,0.9130434782608696,0.8780487804878049,0.8235294117647058,0.75,0.8888888888888888,0.8666666666666667,0.896551724137931,0.9047619047619048,0.9454545454545454,0.9310344827586207,0.9743589743589743,0.8235294117647058,0.6571428571428571,0.9743589743589743,0.8571428571428572,0.975609756097561,0.9285714285714286,0.8181818181818181,0.8529411764705882,0.7073170731707317,0.8387096774193549,0.8666666666666667,0.9428571428571428,0.7241379310344828,0.9310344827586207,0.9642857142857143,0.9310344827586207,0.8529411764705882,0.9130434782608696,0.5333333333333333,0.5666666666666667,0.7878787878787878,0.6333333333333333,0.9545454545454546,0.9230769230769231,0.8125,0.925,0.9508196721311475,0.975609756097561,0.7878787878787878,0.7931034482758621,0.8275862068965517,0.8,0.9032258064516129,0.9491525423728814,0.9310344827586207,0.7931034482758621,0.9148936170212766,0.9285714285714286,0.875,1.0,0.7878787878787878,0.7096774193548387,0.8918918918918919,0.8,0.8461538461538461,0.7428571428571429,0.9210526315789473,0.8857142857142857,0.9387755102040817,0.8484848484848485,0.8,0.972972972972973,0.7692307692307692,0.6060606060606061,0.9,0.8571428571428572,0.962962962962963,0.9,0.8888888888888888
Hypoxanthine,0.9090909090909091,0.8620689655172413,0.9166666666666666,0.8461538461538461,0.9038461538461539,0.9117647058823529,0.9230769230769231,0.8909090909090909,0.9210526315789473,0.9736842105263158,0.8363636363636364,0.8857142857142857,0.9666666666666667,0.8947368421052632,0.9142857142857143,0.85,0.9142857142857143,0.8809523809523809,0.0,0.8918918918918919,0.9333333333333333,0.9642857142857143,0.9459459459459459,0.7941176470588236,0.851063829787234,0.868421052631579,0.9583333333333334,0.9615384615384616,0.8823529411764706,0.9210526315789473,0.9024390243902439,0.9487179487179487,0.967741935483871,0.8717948717948718,0.9189189189189189,0.9555555555555556,0.9024390243902439,0.8611111111111112,0.9038461538461539,0.9428571428571428,0.825,0.868421052631579,0.9428571428571428,0.9117647058823529,0.9428571428571428,0.9666666666666667,0.9482758620689655,0.8974358974358975,0.8541666666666666,0.7446808510638299,0.9428571428571428,0.9428571428571428,0.8717948717948718,0.9428571428571428,0.8958333333333334,0.8181818181818181,0.8947368421052632,0.9411764705882353,0.9411764705882353,0.7804878048780488,0.96875,0.9666666666666667,0.9696969696969697,0.9032258064516129,0.962962962962963,0.96,0.962962962962963,0.9411764705882353,0.9318181818181819,0.9210526315789473,0.8888888888888888,0.9117647058823529,0.8823529411764706,0.9512195121951219,0.9736842105263158,0.90625,0.8571428571428572,0.7551020408163265,0.8857142857142857,0.9428571428571428,0.967741935483871,0.9310344827586207,0.96875,0.9666666666666667,0.9074074074074074,0.962962962962963,0.896551724137931,0.9565217391304348,0.8,0.9285714285714286,1.0,0.9428571428571428,0.9117647058823529,0.8484848484848485,0.935483870967742,0.975609756097561,0.9210526315789473,0.972972972972973,0.9411764705882353,0.9574468085106383,0.9393939393939394,0.9459459459459459,0.8709677419354839,0.9259259259259259,0.925,0.9285714285714286,0.9642857142857143,0.9583333333333334,0.9655172413793104,0.8536585365853658
Acetaminophen,0.9,0.6363636363636364,0.9090909090909091,0.8648648648648649,0.8979591836734694,0.9032258064516129,0.9166666666666666,0.9056603773584906,0.9142857142857143,0.9714285714285714,0.9298245614035088,0.8387096774193549,0.962962962962963,0.8857142857142857,0.8709677419354839,0.65625,0.9393939393939394,0.926829268292683,0.8918918918918919,0.0,0.8846153846153846,1.0,0.9411764705882353,0.8484848484848485,0.8666666666666667,0.8888888888888888,0.9523809523809523,0.9565217391304348,0.90625,0.9142857142857143,0.9230769230769231,0.9444444444444444,0.9259259259259259,0.8611111111111112,0.8787878787878788,0.9,0.7272727272727273,0.6896551724137931,0.8979591836734694,0.9032258064516129,0.9,0.7096774193548387,0.9032258064516129,0.9032258064516129,0.9032258064516129,0.9230769230769231,0.8627450980392157,0.8571428571428572,0.9166666666666666,0.9230769230769231,0.9375,0.9375,0.7941176470588236,0.9375,0.8888888888888888,0.8387096774193549,0.8857142857142857,0.9,0.935483870967742,0.8809523809523809,0.8461538461538461,0.8333333333333334,0.9310344827586207,0.8928571428571429,0.9130434782608696,0.9545454545454546,0.9130434782608696,0.9,0.926829268292683,0.9142857142857143,0.9117647058823529,0.9375,0.90625,0.9473684210526316,0.9714285714285714,0.9333333333333333,0.7241379310344828,0.9259259259259259,0.9090909090909091,0.9032258064516129,0.8846153846153846,0.9230769230769231,0.8888888888888888,0.962962962962963,0.9019607843137255,0.9583333333333334,0.9259259259259259,0.8461538461538461,0.8181818181818181,0.8823529411764706,0.9545454545454546,0.9375,0.9375,0.6538461538461539,0.9285714285714286,0.9166666666666666,0.9142857142857143,0.9705882352941176,0.96875,0.9777777777777777,0.896551724137931,0.9090909090909091,0.6086956521739131,0.9166666666666666,0.8888888888888888,0.9615384615384616,0.8181818181818181,0.9,1.0,0.8717948717948718
Propionate,0.5882352941176471,0.8947368421052632,0.7727272727272727,0.9,0.9534883720930233,0.75,0.8,0.9111111111111111,0.7916666666666666,0.92,0.96,0.7142857142857143,0.7333333333333334,0.8888888888888888,0.631578947368421,0.8275862068965517,0.7,0.8333333333333334,0.9333333333333333,0.8846153846153846,0.0,0.9375,0.7142857142857143,0.9259259259259259,0.8648648648648649,0.8518518518518519,0.9166666666666666,0.9285714285714286,0.7619047619047619,0.6818181818181819,0.8214285714285714,0.84,0.8235294117647058,0.7692307692307692,0.7272727272727273,0.75,0.8214285714285714,0.7391304347826086,0.9285714285714286,0.5294117647058824,0.8333333333333334,0.76,0.6111111111111112,0.75,0.75,0.7333333333333334,0.8604651162790697,0.8518518518518519,0.9512195121951219,0.9555555555555556,0.9583333333333334,0.6842105263157895,0.8148148148148149,0.9583333333333334,0.8611111111111112,0.9615384615384616,0.9285714285714286,0.5882352941176471,0.6666666666666667,0.8125,0.7647058823529411,0.6428571428571428,0.8421052631578947,0.7058823529411764,0.8571428571428572,0.9230769230769231,0.6666666666666667,0.5882352941176471,0.90625,0.7916666666666666,0.7272727272727273,0.6842105263157895,0.7,0.9310344827586207,0.92,0.6470588235294117,0.9230769230769231,0.9574468085106383,0.9615384615384616,0.6111111111111112,0.6666666666666667,0.5384615384615384,0.6875,0.8823529411764706,0.9318181818181819,0.8571428571428572,0.5714285714285714,0.875,0.9655172413793104,0.8571428571428572,0.9230769230769231,0.6842105263157895,0.6842105263157895,0.8181818181818181,0.6,0.8,0.6818181818181819,0.9166666666666666,0.8571428571428572,0.9428571428571428,0.4666666666666667,0.65,0.9047619047619048,0.7857142857142857,0.76,0.875,0.5833333333333333,0.8181818181818181,0.9411764705882353,0.7931034482758621
Putrescine,0.95,1.0,0.9090909090909091,0.9655172413793104,0.975609756097561,0.9,0.65,0.9777777777777777,0.7,0.9565217391304348,0.9791666666666666,0.9565217391304348,0.9333333333333333,1.0,0.9047619047619048,0.9310344827586207,0.5625,0.896551724137931,0.9642857142857143,1.0,0.9375,0.0,0.9565217391304348,1.0,0.9459459459459459,1.0,0.8888888888888888,1.0,0.9545454545454546,0.9166666666666666,0.8888888888888888,1.0,0.9375,0.9259259259259259,0.9130434782608696,0.967741935483871,0.9655172413793104,0.96,0.975609756097561,0.9,1.0,0.962962962962963,0.9523809523809523,0.9523809523809523,0.9523809523809523,1.0,0.9777777777777777,1.0,0.9743589743589743,0.9523809523809523,1.0,0.9523809523809523,0.9259259259259259,1.0,0.972972972972973,1.0,1.0,0.95,0.95,0.9393939393939394,1.0,1.0,0.9444444444444444,0.9444444444444444,1.0,1.0,0.9166666666666666,0.95,0.967741935483871,0.9166666666666666,0.9130434782608696,0.625,0.9047619047619048,0.962962962962963,0.9565217391304348,0.75,0.8095238095238095,0.9545454545454546,1.0,0.9523809523809523,1.0,0.9333333333333333,1.0,0.9333333333333333,0.9767441860465116,1.0,0.7857142857142857,0.96875,1.0,0.9534883720930233,1.0,0.9523809523809523,0.9523809523809523,1.0,0.875,0.9615384615384616,0.9166666666666666,0.9545454545454546,0.7647058823529411,0.9696969696969697,0.9473684210526316,0.9090909090909091,1.0,0.8333333333333334,0.9230769230769231,0.6363636363636364,1.0,1.0,0.125,0.967741935483871
2-Hydroxyglutarate,0.76,0.9230769230769231,0.7407407407407407,0.9189189189189189,0.9387755102040817,0.72,0.7241379310344828,0.9433962264150944,0.7142857142857143,0.9032258064516129,0.9464285714285714,0.7857142857142857,0.8181818181818181,0.9428571428571428,0.7307692307692308,0.7941176470588236,0.6799999999999999,0.7647058823529411,0.9459459459459459,0.9411764705882353,0.7142857142857143,0.9565217391304348,0.0,0.9714285714285714,0.8333333333333334,0.8823529411764706,1.0,0.9523809523809523,0.7307692307692308,0.8,0.75,0.875,0.8260869565217391,0.7419354838709677,0.75,0.8,0.6666666666666667,0.8,0.9166666666666666,0.6666666666666667,0.8648648648648649,0.7333333333333334,0.6666666666666667,0.7692307692307692,0.8571428571428572,0.8181818181818181,0.8571428571428572,0.8823529411764706,0.9361702127659575,0.9411764705882353,0.967741935483871,0.72,0.78125,0.967741935483871,0.736842105263158,0.9696969696969697,0.9722222222222222,0.7083333333333333,0.6521739130434783,0.7837837837837838,0.782608695652174,0.8181818181818181,0.9259259259259259,0.7391304347826086,0.85,1.0,0.9047619047619048,0.76,0.8648648648648649,0.6666666666666667,0.4782608695652174,0.6666666666666667,0.6799999999999999,0.9444444444444444,0.9032258064516129,0.6363636363636364,0.9393939393939394,0.962962962962963,0.9696969696969697,0.5454545454545454,0.7142857142857143,0.5555555555555556,0.6666666666666667,0.8181818181818181,0.9411764705882353,0.9047619047619048,0.7142857142857143,0.8974358974358975,0.9428571428571428,0.8775510204081632,1.0,0.47619047619047616,0.6666666666666667,0.8620689655172413,0.6,0.8064516129032258,0.7586206896551724,0.9,0.8928571428571429,0.926829268292683,0.6363636363636364,0.7857142857142857,0.9655172413793104,0.8571428571428572,0.7333333333333334,0.9130434782608696,0.8,0.9473684210526316,0.9583333333333334,0.8333333333333334
Thymine,0.935483870967742,0.8461538461538461,0.9714285714285714,0.8648648648648649,0.875,0.9696969696969697,0.9736842105263158,0.7659574468085106,0.972972972972973,0.9411764705882353,0.8490566037735849,0.9090909090909091,0.962962962962963,0.8529411764705882,0.9393939393939394,0.8974358974358975,0.9705882352941176,0.9767441860465116,0.7941176470588236,0.8484848484848485,0.9259259259259259,1.0,0.9714285714285714,0.0,0.9375,0.8571428571428572,0.9523809523809523,0.9565217391304348,0.8709677419354839,0.9444444444444444,0.975609756097561,0.972972972972973,0.8846153846153846,0.9210526315789473,0.9117647058823529,0.9523809523809523,0.8947368421052632,0.8823529411764706,0.875,0.9375,0.8717948717948718,0.8888888888888888,0.9032258064516129,0.9032258064516129,0.8666666666666667,0.962962962962963,0.9259259259259259,0.8571428571428572,0.6666666666666667,0.8571428571428572,0.9375,0.9696969696969697,0.9210526315789473,0.9375,0.9361702127659575,0.6666666666666667,0.8529411764705882,0.9,0.935483870967742,0.8809523809523809,0.8888888888888888,0.88,0.9310344827586207,0.8928571428571429,0.8636363636363636,0.9545454545454546,0.9130434782608696,0.935483870967742,0.926829268292683,0.972972972972973,0.9722222222222222,0.9696969696969697,0.9705882352941176,0.9473684210526316,0.9411764705882353,0.967741935483871,0.8787878787878788,0.8627450980392157,0.875,0.9375,0.8846153846153846,0.962962962962963,0.8888888888888888,0.962962962962963,0.88,0.9583333333333334,0.9642857142857143,0.9285714285714286,0.8181818181818181,0.9245283018867925,0.9545454545454546,0.9696969696969697,0.9696969696969697,0.7931034482758621,0.9655172413793104,0.9459459459459459,0.9142857142857143,0.9393939393939394,0.96875,0.9545454545454546,0.9333333333333333,0.9411764705882353,0.7692307692307692,0.96,0.9473684210526316,0.9615384615384616,0.9166666666666666,0.9,1.0,0.926829268292683
