,2-Aminobutyrate,Thymine,Phenylacetate,Nicotinate,Histidine,Thymidine,Taurine,Betaine,Phenylalanine,Creatinine,Succinate,Inosine,Cadaverine,Acetate,Carnitine,Propionate,Acetaminophen,Citrulline,Methylsuccinate,DL-methionine-sulfoxide,p-Cresol,Methylamine,Guanosine,"5,6-Dihydrouracil",4-Hydroxyphenyllactate,2'-Deoxyuridine,Serine,Urea,Galactose,Acetoin,Ornithine,Isovalerate,Fucose,Glycine,N-Carbamoyl-beta-alanine,Isobutyrate,Tyramine,Choline,Isoleucine,Fumarate,beta-Pseudouridine,Glutamine,Ethanolamine,N-Methylhydantoin,Indole-3-acetate,Proline,2-Hydroxybutyrate,Glycerol,Phenol,Uridine,Citrate,Glutamate,Valine,Propylene glycol,Hypoxanthine,Trimethylamine,N-Acetylneuraminate,Lysine,Methionine,Pyruvate,"1,3-Dihydroxyacetone",2-Oxoglutarate,4-Hydroxyphenylacetate,2-Hydroxyglutarate,Pyroglutamate,Butyrate,O-Acetylcarnitine,Arginine,Tyrosine,5-Aminopentanoate,Xylose,Tryptophan,3-Hydroxybutyrate,4-Hydroxybenzoate,"N,N-Dimethylglycine",Ribose,Glutarate,Lactose,Arabinose,Dimethylamine,Uracil,Malate,Desaminotyrosine,Asparagine,Lactate,2'-Deoxyinosine,Ascorbate,Methanol,Threonine,Ethanol,Indole-3-lactate,Alanine,Creatine,Glucose,Putrescine,Leucine,Formate,Isopropanol,Allantoin,N-Acetylglucosamine,Urocanate,Cytidine,Valerate,Aspartate,Cytosine,Sarcosine,beta-Alanine,4-Aminobutyrate
Succinate,0.4634146341463415,0.7777777777777778,0.7283950617283951,0.8428571428571429,0.8294573643410853,0.7840909090909091,0.8260869565217391,0.625,0.7659574468085106,0.7962962962962963,0.0,0.8571428571428571,0.825,0.4074074074074074,0.56,0.2962962962962963,0.8571428571428571,0.6271186440677966,0.3333333333333333,0.5769230769230769,0.8461538461538461,0.9393939393939394,0.8561151079136691,0.7454545454545455,0.7788461538461539,0.7954545454545454,0.5777777777777777,0.8787878787878788,0.64,0.5277777777777778,0.5416666666666666,0.2903225806451613,0.64,0.5555555555555556,0.5918367346938775,0.3333333333333333,0.8653846153846154,0.7317073170731707,0.5510204081632653,0.5,0.7904761904761904,0.5849056603773585,0.7435897435897436,0.7894736842105263,0.8682634730538922,0.6140350877192983,0.40540540540540543,0.6285714285714286,0.825,0.7888888888888889,0.4222222222222222,0.5306122448979592,0.5,0.6285714285714286,0.8938053097345132,0.9117647058823529,0.7311827956989247,0.5510204081632653,0.5510204081632653,0.3870967741935484,0.5588235294117647,0.3055555555555556,0.7731958762886598,0.40476190476190477,0.6507936507936508,0.21428571428571427,0.5740740740740741,0.6,0.8035714285714286,0.4883720930232558,0.6170212765957447,0.8666666666666667,0.3888888888888889,0.7864077669902912,0.575,0.6170212765957447,0.30303030303030304,0.6842105263157895,0.6170212765957447,0.9166666666666666,0.7903225806451613,0.3157894736842105,0.7708333333333334,0.5,0.4722222222222222,0.8623188405797102,0.6140350877192983,0.7931034482758621,0.5510204081632653,0.6666666666666666,0.8735632183908046,0.525,0.6666666666666666,0.64,0.8157894736842105,0.5510204081632653,0.7,0.6666666666666666,0.7894736842105263,0.7560975609756098,0.8582677165354331,0.8,0.2903225806451613,0.36585365853658536,0.8148148148148148,0.6190476190476191,0.4864864864864865,0.4358974358974359
Inosine,0.7872340425531915,0.7241379310344828,0.8532608695652174,0.6567164179104478,0.42073170731707316,0.5172413793103449,0.8904109589041096,0.8188405797101449,0.782608695652174,0.7185185185185186,0.8571428571428571,0.0,0.8518518518518519,0.9057971014492754,0.7323943661971831,0.8840579710144928,0.7357512953367875,0.6875,0.831081081081081,0.8026315789473685,0.8789473684210526,0.9407407407407408,0.007462686567164179,0.7446808510638298,0.825,0.5241379310344828,0.7801418439716312,0.917910447761194,0.7692307692307693,0.8333333333333334,0.7464788732394366,0.8661971830985915,0.7692307692307693,0.8321167883211679,0.7357142857142858,0.8714285714285714,0.8229166666666666,0.8148148148148148,0.773972602739726,0.8698630136986302,0.5757575757575758,0.7379310344827587,0.837037037037037,0.7357142857142858,0.6438356164383562,0.6830985915492958,0.8156028368794326,0.835820895522388,0.8777777777777778,0.503448275862069,0.8145695364238411,0.75,0.7916666666666666,0.8444444444444444,0.3115942028985507,0.9259259259259259,0.6303030303030303,0.7569444444444444,0.7986577181208053,0.8794326241134752,0.8540145985401459,0.8424657534246576,0.8592964824120602,0.7847222222222222,0.6870748299319728,0.8633093525179856,0.7152777777777778,0.6971830985915493,0.7960199004975125,0.7730496453900709,0.7642857142857142,0.627906976744186,0.8226950354609929,0.8578431372549019,0.8043478260869565,0.7553956834532374,0.8368794326241135,0.7718120805369127,0.7642857142857142,0.9111111111111111,0.7379310344827587,0.8055555555555556,0.8585858585858586,0.7412587412587412,0.8357142857142857,0.022388059701492536,0.7697368421052632,0.9407407407407408,0.7482517482517482,0.9037037037037037,0.6118721461187214,0.8071428571428572,0.7338129496402878,0.7692307692307693,0.8666666666666667,0.773972602739726,0.9347826086956522,0.8740740740740741,0.7266187050359713,0.6,0.5117647058823529,0.5,0.85,0.7676056338028169,0.7801418439716312,0.7971014492753623,0.8115942028985508,0.7928571428571428
Cadaverine,0.5853658536585366,0.7142857142857143,0.898876404494382,0.8943661971830986,0.832,0.7710843373493976,0.6,0.6842105263157895,0.7802197802197802,0.6956521739130435,0.825,0.8518518518518519,0.0,0.8484848484848485,0.7358490566037735,0.8285714285714286,0.8508771929824561,0.6181818181818182,0.8461538461538461,0.6730769230769231,0.9010989010989011,0.6363636363636364,0.8592592592592593,0.6382978723404256,0.9203539823008849,0.7530864197530864,0.6590909090909091,0.7692307692307693,0.8333333333333334,0.8,0.5227272727272727,0.8,0.8333333333333334,0.6176470588235294,0.6086956521739131,0.7837837837837838,0.7849462365591398,0.6571428571428571,0.5957446808510638,0.8444444444444444,0.803921568627451,0.5714285714285714,0.5333333333333333,0.6938775510204082,0.8780487804878049,0.6296296296296297,0.8260869565217391,0.8055555555555556,0.9012345679012346,0.7619047619047619,0.8421052631578947,0.6041666666666666,0.6136363636363636,0.8055555555555556,0.8679245283018868,0.72,0.7849462365591398,0.5333333333333333,0.6530612244897959,0.8461538461538461,0.8421052631578947,0.8333333333333334,0.9142857142857143,0.8301886792452831,0.6885245901639344,0.7837837837837838,0.7586206896551724,0.5882352941176471,0.8165137614678899,0.5,0.8235294117647058,0.8695652173913043,0.8222222222222222,0.9285714285714286,0.7,0.8235294117647058,0.7857142857142857,0.8524590163934426,0.8235294117647058,0.64,0.6792452830188679,0.8653846153846154,0.9134615384615384,0.6041666666666666,0.8636363636363636,0.8484848484848485,0.8787878787878788,0.9285714285714286,0.6530612244897959,0.8333333333333334,0.8830409356725146,0.6153846153846154,0.6875,0.8333333333333334,0.09523809523809523,0.5957446808510638,0.9696969696969697,0.78125,0.6666666666666666,0.7402597402597403,0.8617886178861789,0.7590361445783133,0.7692307692307693,0.6521739130434783,0.6590909090909091,0.675,0.5833333333333334,0.5263157894736842
Acetate,0.5405405405405406,0.7857142857142857,0.7948717948717948,0.8832116788321168,0.873015873015873,0.8333333333333334,0.7837837837837838,0.5161290322580645,0.8241758241758241,0.7555555555555555,0.4074074074074074,0.9057971014492754,0.8484848484848485,0.0,0.6304347826086957,0.15,0.8761061946902655,0.7142857142857143,0.5641025641025641,0.6458333333333334,0.8705882352941177,0.8695652173913043,0.9051094890510949,0.7755102040816326,0.8431372549019608,0.8452380952380952,0.5897435897435898,0.8333333333333334,0.7446808510638298,0.5333333333333333,0.6444444444444445,0.37037037037037035,0.7446808510638298,0.4074074074074074,0.6363636363636364,0.2916666666666667,0.898989898989899,0.65625,0.6222222222222222,0.5,0.8761904761904762,0.68,0.6666666666666666,0.75,0.9024390243902439,0.7037037037037037,0.48484848484848486,0.6071428571428571,0.8666666666666667,0.8505747126436781,0.6521739130434783,0.6595744680851063,0.575,0.5555555555555556,0.9158878504672897,0.8333333333333334,0.8152173913043478,0.6521739130434783,0.6222222222222222,0.2916666666666667,0.5185185185185185,0.5555555555555556,0.8297872340425532,0.6190476190476191,0.7333333333333333,0.2916666666666667,0.6666666666666666,0.6923076923076923,0.8532110091743119,0.6,0.7272727272727273,0.9012345679012346,0.46875,0.84,0.45161290322580644,0.7272727272727273,0.4838709677419355,0.7777777777777778,0.7272727272727273,0.8461538461538461,0.8,0.5897435897435898,0.8279569892473119,0.6595744680851063,0.41379310344827586,0.9037037037037037,0.7037037037037037,0.631578947368421,0.6222222222222222,0.45,0.9064327485380117,0.48484848484848486,0.5952380952380952,0.7446808510638298,0.8387096774193549,0.6222222222222222,0.5714285714285714,0.5416666666666666,0.7755102040816326,0.8076923076923077,0.8666666666666667,0.8620689655172413,0.37037037037037035,0.6190476190476191,0.8297872340425532,0.46875,0.4838709677419355,0.5555555555555556
Carnitine,0.4339622641509434,0.6891891891891891,0.77,0.7947019867549668,0.7426470588235294,0.5888888888888889,0.7868852459016393,0.4375,0.7169811320754716,0.6923076923076923,0.56,0.7323943661971831,0.7358490566037735,0.6304347826086957,0.0,0.5652173913043478,0.7906976744186046,0.5147058823529411,0.5087719298245614,0.53125,0.8425925925925926,0.8775510204081632,0.7304964539007093,0.6716417910447762,0.7647058823529411,0.6153846153846154,0.41509433962264153,0.8823529411764706,0.6461538461538462,0.5102040816326531,0.5,0.5102040816326531,0.6461538461538462,0.56,0.5166666666666667,0.5416666666666666,0.8103448275862069,0.43478260869565216,0.48333333333333334,0.6949152542372882,0.6513761467889908,0.515625,0.62,0.6911764705882353,0.8057142857142857,0.47692307692307695,0.42,0.5833333333333334,0.8484848484848485,0.5978260869565217,0.578125,0.4666666666666667,0.4642857142857143,0.5833333333333334,0.8492063492063492,0.7608695652173914,0.5625,0.5081967213114754,0.5081967213114754,0.5714285714285714,0.5918367346938775,0.603448275862069,0.7913043478260869,0.5254237288135594,0.5211267605633803,0.4782608695652174,0.1346153846153846,0.5303030303030303,0.7479674796747967,0.48214285714285715,0.6290322580645161,0.8103448275862069,0.30434782608695654,0.8114754098360656,0.3958333333333333,0.6290322580645161,0.5660377358490566,0.6805555555555556,0.6290322580645161,0.82,0.7333333333333333,0.4444444444444444,0.7894736842105263,0.4666666666666667,0.5,0.7446808510638298,0.625,0.8043478260869565,0.2830188679245283,0.6956521739130435,0.7865168539325843,0.5094339622641509,0.5084745762711864,0.6461538461538462,0.7254901960784313,0.48333333333333334,0.7708333333333334,0.6086956521739131,0.7285714285714285,0.5476190476190477,0.8129496402877698,0.6086956521739131,0.5102040816326531,0.5254237288135594,0.7647058823529411,0.5,0.5384615384615384,0.38
Propionate,0.4594594594594595,0.7543859649122807,0.7564102564102564,0.8613138686131386,0.8492063492063492,0.7976190476190477,0.8,0.5588235294117647,0.7912087912087912,0.7708333333333334,0.2962962962962963,0.8840579710144928,0.8285714285714286,0.15,0.5652173913043478,0.0,0.8596491228070176,0.6607142857142857,0.48717948717948717,0.5833333333333334,0.8488372093023255,0.8846153846153846,0.8832116788321168,0.74,0.8137254901960784,0.8235294117647058,0.5128205128205128,0.8518518518518519,0.7083333333333334,0.43333333333333335,0.5777777777777777,0.25925925925925924,0.7083333333333334,0.4666666666666667,0.5681818181818182,0.16666666666666666,0.88,0.6857142857142857,0.5555555555555556,0.5,0.8476190476190476,0.62,0.696969696969697,0.7647058823529411,0.8841463414634146,0.6481481481481481,0.3939393939393939,0.5517241379310345,0.8421052631578947,0.8295454545454546,0.5869565217391305,0.5957446808510638,0.5,0.5,0.8981481481481481,0.8518518518518519,0.782608695652174,0.5869565217391305,0.5555555555555556,0.16666666666666666,0.4642857142857143,0.4722222222222222,0.7978723404255319,0.5476190476190477,0.6833333333333333,0.16666666666666666,0.6078431372549019,0.6346153846153846,0.8256880733944955,0.525,0.6888888888888889,0.8827160493827161,0.375,0.81,0.5,0.6888888888888889,0.3870967741935484,0.7454545454545455,0.6888888888888889,0.8620689655172413,0.7894736842105263,0.5128205128205128,0.7956989247311828,0.5957446808510638,0.3103448275862069,0.8814814814814815,0.6727272727272727,0.6818181818181818,0.5555555555555556,0.5217391304347826,0.8888888888888888,0.3939393939393939,0.6222222222222222,0.7083333333333334,0.8181818181818182,0.5555555555555556,0.625,0.5384615384615384,0.7884615384615384,0.7848101265822784,0.860655737704918,0.8409090909090909,0.25925925925925924,0.5476190476190477,0.8163265306122449,0.5142857142857142,0.3870967741935484,0.4722222222222222
Acetaminophen,0.7851239669421488,0.751937984496124,0.5390625,0.5,0.6797752808988764,0.7006802721088435,0.8870967741935484,0.8512396694214877,0.49624060150375937,0.8449612403100775,0.8571428571428571,0.7357512953367875,0.8508771929824561,0.8761061946902655,0.7906976744186046,0.8596491228070176,0.0,0.7404580152671756,0.8449612403100775,0.803030303030303,0.4117647058823529,0.9375,0.734375,0.7952755905511811,0.47101449275362317,0.6805555555555556,0.8253968253968254,0.9196428571428571,0.8307692307692308,0.8389830508474576,0.768,0.8389830508474576,0.8307692307692308,0.847457627118644,0.776,0.8448275862068966,0.35772357723577236,0.8571428571428571,0.7698412698412699,0.7948717948717948,0.6894409937888198,0.7578125,0.8632478632478633,0.813953488372093,0.5081967213114754,0.7461538461538462,0.8373983739837398,0.8717948717948718,0.38181818181818183,0.6870748299319728,0.8432835820895522,0.7716535433070866,0.7903225806451613,0.8620689655172413,0.791907514450867,0.9292035398230089,0.7295597484276729,0.75,0.7984496124031008,0.8547008547008547,0.8632478632478633,0.84,0.43846153846153846,0.8384615384615385,0.7388059701492538,0.8347826086956521,0.7894736842105263,0.7709923664122137,0.3851851851851852,0.768595041322314,0.8449612403100775,0.5271739130434783,0.8360655737704918,0.4855072463768116,0.8347107438016529,0.8538461538461538,0.8333333333333334,0.8308823529411765,0.8449612403100775,0.911504424778761,0.7380952380952381,0.8615384615384616,0.43410852713178294,0.7716535433070866,0.860655737704918,0.7315789473684211,0.7651515151515151,0.9375,0.7890625,0.9026548672566371,0.5185185185185185,0.8083333333333333,0.8307692307692308,0.8307692307692308,0.868421052631579,0.7698412698412699,0.9396551724137931,0.8771929824561403,0.823076923076923,0.6993006993006993,0.6608187134502924,0.7114093959731543,0.8189655172413793,0.8110236220472441,0.7967479674796748,0.8264462809917356,0.8235294117647058,0.7815126050420168
Citrulline,0.35714285714285715,0.547945205479452,0.7547169811320755,0.7516339869281046,0.59375,0.5376344086021505,0.7424242424242424,0.576271186440678,0.6057692307692307,0.6176470588235294,0.6271186440677966,0.6875,0.6181818181818182,0.7142857142857143,0.5147058823529411,0.6607142857142857,0.7404580152671756,0.0,0.676056338028169,0.4626865671641791,0.8547008547008547,0.8571428571428571,0.6944444444444444,0.46875,0.8,0.532608695652174,0.47540983606557374,0.8,0.7564102564102564,0.71875,0.2,0.6101694915254238,0.7564102564102564,0.5272727272727272,0.2807017543859649,0.6379310344827587,0.7647058823529411,0.6721311475409836,0.3333333333333333,0.7352941176470589,0.5818181818181818,0.23728813559322035,0.6551724137931034,0.5373134328358209,0.7398843930635838,0.22950819672131148,0.6461538461538462,0.7777777777777778,0.8504672897196262,0.5319148936170213,0.6486486486486487,0.3442622950819672,0.3898305084745763,0.7777777777777778,0.7580645161290323,0.8421052631578947,0.4845360824742268,0.27586206896551724,0.4375,0.6833333333333333,0.7619047619047619,0.6153846153846154,0.7868852459016393,0.6285714285714286,0.24615384615384617,0.5892857142857143,0.547945205479452,0.23333333333333334,0.6639344262295082,0.2909090909090909,0.7466666666666667,0.7065868263473054,0.640625,0.8062015503875969,0.5423728813559322,0.7466666666666667,0.559322033898305,0.7764705882352941,0.7466666666666667,0.7857142857142857,0.5555555555555556,0.6901408450704225,0.7851239669421488,0.3709677419354839,0.7076923076923077,0.6901408450704225,0.7586206896551724,0.896551724137931,0.4375,0.8305084745762712,0.75,0.42857142857142855,0.484375,0.7564102564102564,0.6545454545454545,0.3333333333333333,0.847457627118644,0.8032786885245902,0.5151515151515151,0.4942528735632184,0.7391304347826086,0.5578947368421052,0.5357142857142857,0.4262295081967213,0.6714285714285714,0.5,0.5087719298245614,0.42105263157894735
Methylsuccinate,0.5384615384615384,0.7837837837837838,0.7252747252747253,0.8410596026490066,0.8368794326241135,0.723404255319149,0.864406779661017,0.6666666666666666,0.7596153846153846,0.8181818181818182,0.3333333333333333,0.831081081081081,0.8461538461538461,0.5641025641025641,0.5087719298245614,0.48717948717948717,0.8449612403100775,0.676056338028169,0.0,0.6190476190476191,0.8080808080808081,0.9333333333333333,0.8299319727891157,0.7941176470588235,0.7155963302752294,0.7604166666666666,0.6,0.9130434782608695,0.603448275862069,0.5,0.6166666666666667,0.35,0.603448275862069,0.673469387755102,0.6557377049180327,0.425,0.8407079646017699,0.75,0.5517241379310345,0.6274509803921569,0.7272727272727273,0.6461538461538462,0.8076923076923077,0.8115942028985508,0.8587570621468926,0.6666666666666666,0.32558139534883723,0.5813953488372093,0.8369565217391305,0.7551020408163265,0.17391304347826086,0.6065573770491803,0.5094339622641509,0.5813953488372093,0.9047619047619048,0.8888888888888888,0.6632653061224489,0.6229508196721312,0.6,0.425,0.5581395348837209,0.391304347826087,0.7547169811320755,0.3673469387755102,0.7105263157894737,0.38461538461538464,0.5245901639344263,0.6567164179104478,0.7851239669421488,0.5818181818181818,0.5818181818181818,0.8571428571428571,0.3488372093023256,0.7787610619469026,0.6274509803921569,0.5818181818181818,0.4666666666666667,0.6461538461538462,0.5818181818181818,0.9166666666666666,0.8266666666666667,0.20930232558139536,0.7523809523809524,0.5833333333333334,0.4186046511627907,0.8356164383561644,0.5396825396825397,0.8292682926829268,0.5,0.7380952380952381,0.8324022346368715,0.6153846153846154,0.6935483870967742,0.603448275862069,0.84,0.5517241379310345,0.7906976744186046,0.6744186046511628,0.8285714285714286,0.7078651685393258,0.8714285714285714,0.7653061224489796,0.42857142857142855,0.5185185185185185,0.8507462686567164,0.6851851851851852,0.62,0.5490196078431373
DL-methionine-sulfoxide,0.22916666666666666,0.6973684210526315,0.7745098039215687,0.8280254777070064,0.7372262773722628,0.7352941176470589,0.5098039215686274,0.5471698113207547,0.6470588235294118,0.7014925373134329,0.5769230769230769,0.8026315789473685,0.6730769230769231,0.6458333333333334,0.53125,0.5833333333333334,0.803030303030303,0.4626865671641791,0.6190476190476191,0.0,0.8558558558558559,0.8125,0.8092105263157895,0.6617647058823529,0.8174603174603174,0.7450980392156863,0.4074074074074074,0.8431372549019608,0.7671232876712328,0.6607142857142857,0.35714285714285715,0.5294117647058824,0.7671232876712328,0.4583333333333333,0.5081967213114754,0.56,0.7931034482758621,0.6545454545454545,0.3392857142857143,0.7049180327868853,0.768595041322314,0.4098360655737705,0.6078431372549019,0.6811594202898551,0.8146067415730337,0.4461538461538462,0.5789473684210527,0.75,0.8627450980392157,0.7403846153846154,0.6714285714285714,0.3793103448275862,0.27450980392156865,0.7272727272727273,0.8333333333333334,0.8431372549019608,0.6538461538461539,0.3684210526315789,0.0625,0.6153846153846154,0.7321428571428571,0.639344262295082,0.8050847457627118,0.6515151515151515,0.5138888888888888,0.5,0.5652173913043478,0.42857142857142855,0.7,0.41818181818181815,0.7571428571428571,0.791907514450867,0.5714285714285714,0.824,0.5094339622641509,0.7571428571428571,0.5818181818181818,0.7875,0.7571428571428571,0.803921568627451,0.7066666666666667,0.65625,0.8034188034188035,0.3793103448275862,0.6491228070175439,0.8066666666666666,0.7375,0.86,0.3392857142857143,0.7843137254901961,0.8216216216216217,0.3125,0.5483870967741935,0.7671232876712328,0.66,0.3392857142857143,0.8269230769230769,0.7547169811320755,0.6811594202898551,0.6521739130434783,0.7985611510791367,0.75,0.5294117647058824,0.35185185185185186,0.7536231884057971,0.49056603773584906,0.44,0.37254901960784315
p-Cresol,0.84,0.8392857142857143,0.3404255319148936,0.6038961038961039,0.8275862068965517,0.8059701492537313,0.93,0.8865979381443299,0.44954128440366975,0.9074074074074074,0.8461538461538461,0.8789473684210526,0.9010989010989011,0.8705882352941177,0.8425925925925926,0.8488372093023255,0.4117647058823529,0.8547008547008547,0.8080808080808081,0.8558558558558559,0.0,0.9647058823529412,0.8783068783068783,0.9009009009009009,0.23529411764705882,0.8222222222222222,0.8857142857142857,0.9655172413793104,0.79,0.8222222222222222,0.839622641509434,0.7954545454545454,0.79,0.8947368421052632,0.8703703703703703,0.8160919540229885,0.16129032258064516,0.8586956521739131,0.7961165048543689,0.7640449438202247,0.7755102040816326,0.8468468468468469,0.8913043478260869,0.9107142857142857,0.6555555555555556,0.8521739130434782,0.8210526315789474,0.8390804597701149,0.13924050632911392,0.8260869565217391,0.7961165048543689,0.8425925925925926,0.8217821782178217,0.8255813953488372,0.9146341463414634,0.9411764705882353,0.8445945945945946,0.819047619047619,0.8518518518518519,0.8426966292134831,0.8539325842696629,0.8247422680412371,0.1702127659574468,0.8235294117647058,0.8688524590163934,0.8160919540229885,0.8495575221238938,0.8495575221238938,0.28440366972477066,0.8316831683168316,0.8080808080808081,0.6666666666666666,0.8191489361702128,0.2376237623762376,0.865979381443299,0.82,0.8152173913043478,0.8037383177570093,0.8080808080808081,0.9545454545454546,0.8571428571428571,0.8529411764705882,0.16129032258064516,0.8636363636363636,0.851063829787234,0.8770053475935828,0.7307692307692307,0.9135802469135802,0.8411214953271028,0.8658536585365854,0.6612903225806451,0.8686868686868687,0.8796296296296297,0.79,0.9111111111111111,0.7961165048543689,0.9425287356321839,0.8313253012048193,0.9203539823008849,0.8345864661654135,0.7852760736196319,0.8248175182481752,0.7954545454545454,0.8679245283018868,0.8640776699029126,0.89,0.8762886597938144,0.8484848484848485
Methylamine,0.7567567567567568,0.8235294117647058,0.9761904761904762,0.9642857142857143,0.9365079365079365,0.9024390243902439,0.7241379310344828,0.8125,0.9120879120879121,0.8,0.9393939393939394,0.9407407407407408,0.6363636363636364,0.8695652173913043,0.8775510204081632,0.8846153846153846,0.9375,0.8571428571428571,0.9333333333333333,0.8125,0.9647058823529412,0.0,0.9481481481481482,0.8181818181818182,0.9814814814814815,0.9146341463414634,0.7948717948717948,0.6666666666666666,0.9591836734693877,0.9090909090909091,0.8222222222222222,0.9090909090909091,0.9591836734693877,0.7037037037037037,0.8181818181818182,0.9,0.9139784946236559,0.7931034482758621,0.8,0.9473684210526315,0.9215686274509803,0.84,0.6666666666666666,0.8181818181818182,0.9512195121951219,0.8518518518518519,0.9230769230769231,0.9310344827586207,0.9733333333333334,0.9176470588235294,0.9615384615384616,0.8297872340425532,0.775,0.8928571428571429,0.92,0.5714285714285714,0.9021739130434783,0.8260869565217391,0.8,0.9,0.9333333333333333,0.9523809523809523,0.98,0.9583333333333334,0.8666666666666667,0.9,0.8888888888888888,0.8461538461538461,0.926605504587156,0.8,0.9565217391304348,0.9506172839506173,0.9210526315789473,0.9811320754716981,0.8235294117647058,0.9565217391304348,0.9459459459459459,0.9642857142857143,0.9565217391304348,0.3076923076923077,0.84,0.9555555555555556,0.9797979797979798,0.8297872340425532,0.9142857142857143,0.9393939393939394,0.9666666666666667,0.8,0.8,0.85,0.9532163742690059,0.7272727272727273,0.813953488372093,0.9591836734693877,0.6,0.8,0.9523809523809523,0.875,0.8181818181818182,0.881578947368421,0.9333333333333333,0.9166666666666666,0.9090909090909091,0.8095238095238095,0.825,0.71875,0.7419354838709677,0.7777777777777778
Guanosine,0.7943262411347518,0.7310344827586207,0.8524590163934426,0.655,0.4268292682926829,0.5138888888888888,0.8972602739726028,0.8175182481751825,0.7880434782608695,0.7164179104477612,0.8561151079136691,0.007462686567164179,0.8592592592592593,0.9051094890510949,0.7304964539007093,0.8832116788321168,0.734375,0.6944444444444444,0.8299319727891157,0.8092105263157895,0.8783068783068783,0.9481481481481482,0.0,0.75177304964539,0.8241206030150754,0.5208333333333334,0.7872340425531915,0.9172932330827067,0.7676056338028169,0.8321167883211679,0.7535211267605634,0.8652482269503546,0.7676056338028169,0.8394160583941606,0.7428571428571429,0.8705035971223022,0.828125,0.8134328358208955,0.7808219178082192,0.8689655172413793,0.5818181818181818,0.7448275862068966,0.8444444444444444,0.7338129496402878,0.6484018264840182,0.6901408450704225,0.8142857142857143,0.8345864661654135,0.8770949720670391,0.5,0.8133333333333334,0.7569444444444444,0.7986111111111112,0.8432835820895522,0.3188405797101449,0.9253731343283582,0.6363636363636364,0.7638888888888888,0.8053691275167785,0.8785714285714286,0.8529411764705882,0.8413793103448276,0.8585858585858586,0.7832167832167832,0.6938775510204082,0.8623188405797102,0.7132867132867133,0.704225352112676,0.8009950248756219,0.7801418439716312,0.762589928057554,0.6325581395348837,0.8214285714285714,0.8571428571428571,0.8029197080291971,0.7536231884057971,0.8357142857142857,0.7702702702702703,0.762589928057554,0.9185185185185185,0.7448275862068966,0.8041958041958042,0.8578680203045685,0.7482517482517482,0.8345323741007195,0.029850746268656716,0.7682119205298014,0.9402985074626866,0.7552447552447552,0.9029850746268657,0.6164383561643836,0.8142857142857143,0.7318840579710145,0.7676056338028169,0.8740740740740741,0.7808219178082192,0.9343065693430657,0.8731343283582089,0.7338129496402878,0.6066666666666667,0.5176470588235295,0.4965034965034965,0.8489208633093526,0.7746478873239436,0.7785714285714286,0.8043478260869565,0.8188405797101449,0.8
"5,6-Dihydrouracil",0.5964912280701754,0.32142857142857145,0.8571428571428571,0.8300653594771242,0.7555555555555555,0.5747126436781609,0.7090909090909091,0.6415094339622641,0.7798165137614679,0.5357142857142857,0.7454545454545455,0.7446808510638298,0.6382978723404256,0.7755102040816326,0.6716417910447762,0.74,0.7952755905511811,0.46875,0.7941176470588235,0.6617647058823529,0.9009009009009009,0.8181818181818182,0.75177304964539,0.0,0.8837209302325582,0.5697674418604651,0.6271186440677966,0.7441860465116279,0.8194444444444444,0.75,0.6190476190476191,0.75,0.8194444444444444,0.62,0.3137254901960784,0.7358490566037735,0.8260869565217391,0.6981132075471698,0.6461538461538462,0.7868852459016393,0.6415094339622641,0.6060606060606061,0.6530612244897959,0.34615384615384615,0.8426966292134831,0.6086956521739131,0.7741935483870968,0.8181818181818182,0.89,0.5842696629213483,0.8108108108108109,0.6515151515151515,0.6166666666666667,0.8181818181818182,0.6972477064220184,0.8260869565217391,0.6764705882352942,0.625,0.6461538461538462,0.7592592592592593,0.7777777777777778,0.78125,0.8760330578512396,0.8,0.5633802816901409,0.7358490566037735,0.6944444444444444,0.6176470588235294,0.8110236220472441,0.6101694915254238,0.8115942028985508,0.8342857142857143,0.7704918032786885,0.8818897637795275,0.6545454545454545,0.8450704225352113,0.7627118644067796,0.8354430379746836,0.8115942028985508,0.7272727272727273,0.32727272727272727,0.7910447761194029,0.875,0.5409836065573771,0.7796610169491526,0.7391304347826086,0.8433734939759037,0.9166666666666666,0.6461538461538462,0.8367346938775511,0.8486486486486486,0.5925925925925926,0.5833333333333334,0.8194444444444444,0.6222222222222222,0.6461538461538462,0.9019607843137255,0.8269230769230769,0.3137254901960784,0.632183908045977,0.7633587786259542,0.6702127659574468,0.75,0.6,0.5535714285714286,0.5849056603773585,0.54,0.5818181818181818
