,Methanobrevibacter_smithii,Methanosphaera_stadtmanae,Rothia_mucilaginosa,Propionibacterium_freudenreichii,Bifidobacterium_adolescentis,Bifidobacterium_animalis,Bifidobacterium_bifidum,Bifidobacterium_breve,Bifidobacterium_catenulatum,Bifidobacterium_dentium,Bifidobacterium_longum,Bifidobacterium_pseudocatenulatum,Adlercreutzia_equolifaciens,Collinsella_aerofaciens,Collinsella_intestinalis,Collinsella_unclassified,Eggerthella_lenta,Eggerthella_sp_1_3_56FAA,Eggerthella_unclassified,Gordonibacter_pamelaeae,Slackia_piriformis,Bacteroides_caccae,Bacteroides_cellulosilyticus,Bacteroides_dorei,Bacteroides_eggerthii,Bacteroides_faecis,Bacteroides_finegoldii,Bacteroides_fragilis,Bacteroides_intestinalis,Bacteroides_massiliensis,Bacteroides_ovatus,Bacteroides_salyersiae,Bacteroides_sp_2_1_22,Bacteroides_stercoris,Bacteroides_thetaiotaomicron,Bacteroides_uniformis,Bacteroides_vulgatus,Bacteroides_xylanisolvens,Bacteroidales_bacterium_ph8,Barnesiella_intestinihominis,Odoribacter_laneus,Odoribacter_splanchnicus,Parabacteroides_distasonis,Parabacteroides_goldsteinii,Parabacteroides_merdae,Parabacteroides_unclassified,Paraprevotella_clara,Paraprevotella_unclassified,Prevotella_copri,Alistipes_finegoldii,Alistipes_indistinctus,Alistipes_onderdonkii,Alistipes_putredinis,Alistipes_senegalensis,Alistipes_shahii,Alistipes_sp_AP11,Alistipes_sp_HGB5,Alistipes_unclassified,Enterococcus_avium,Enterococcus_faecalis,Enterococcus_faecium,Lactobacillus_acidophilus,Lactobacillus_casei_paracasei,Lactobacillus_fermentum,Lactobacillus_gasseri,Lactobacillus_plantarum,Lactobacillus_rhamnosus,Lactobacillus_salivarius,Pediococcus_acidilactici,Pediococcus_lolii,Pediococcus_unclassified,Leuconostoc_citreum,Lactococcus_lactis,Streptococcus_australis,Streptococcus_lutetiensis,Streptococcus_mutans,Streptococcus_parasanguinis,Streptococcus_salivarius,Streptococcus_sanguinis,Streptococcus_thermophilus,Streptococcus_vestibularis,Butyricicoccus_pullicaecorum,Clostridiaceae_bacterium_JC118,Clostridium_asparagiforme,Clostridium_bolteae,Clostridium_butyricum,Clostridium_clostridioforme,Clostridium_hathewayi,Clostridium_leptum,Clostridium_nexile,Clostridium_perfringens,Clostridium_scindens,Clostridium_sp_KLE_1755,Clostridium_sp_L2_50,Clostridium_symbiosum,Clostridiales_bacterium_1_7_47FAA,Flavonifractor_plautii,Eubacterium_eligens,Eubacterium_hallii,Eubacterium_ramulus,Eubacterium_rectale,Eubacterium_siraeum,Eubacterium_sp_3_1_31,Eubacterium_ventriosum,Anaerostipes_caccae,Anaerostipes_hadrus,Anaerostipes_unclassified,Blautia_hansenii,Blautia_hydrogenotrophica,Blautia_producta,Ruminococcus_gnavus,Ruminococcus_obeum,Ruminococcus_torques,Coprococcus_catus,Coprococcus_comes,Coprococcus_sp_ART55_1,Dorea_formicigenerans,Dorea_longicatena,Dorea_unclassified,Lachnospiraceae_bacterium_1_1_57FAA,Lachnospiraceae_bacterium_1_4_56FAA,Lachnospiraceae_bacterium_2_1_58FAA,Lachnospiraceae_bacterium_3_1_46FAA,Lachnospiraceae_bacterium_3_1_57FAA_CT1,Lachnospiraceae_bacterium_4_1_37FAA,Lachnospiraceae_bacterium_5_1_57FAA,Lachnospiraceae_bacterium_5_1_63FAA,Lachnospiraceae_bacterium_6_1_63FAA,Lachnospiraceae_bacterium_7_1_58FAA,Lachnospiraceae_bacterium_8_1_57FAA,Lachnospiraceae_bacterium_9_1_43BFAA,Roseburia_hominis,Roseburia_intestinalis,Roseburia_inulinivorans,Roseburia_unclassified,Oscillibacter_sp_KLE_1728,Oscillibacter_sp_KLE_1745,Oscillibacter_unclassified,Clostridium_bartlettii,Clostridium_difficile,Peptostreptococcaceae_noname_unclassified,Anaerotruncus_colihominis,Anaerotruncus_unclassified,Faecalibacterium_prausnitzii,Ruminococcaceae_bacterium_D16,Ruminococcus_bromii,Ruminococcus_callidus,Ruminococcus_lactaris,Ruminococcus_sp_5_1_39BFAA,Subdoligranulum_sp_4_3_54A2FAA,Subdoligranulum_unclassified,Catenibacterium_mitsuokai,Coprobacillus_unclassified,Clostridium_ramosum,Clostridium_spiroforme,Erysipelotrichaceae_bacterium_21_3,Erysipelotrichaceae_bacterium_2_2_44A,Erysipelotrichaceae_bacterium_3_1_53,Erysipelotrichaceae_bacterium_5_2_54FAA,Erysipelotrichaceae_bacterium_6_1_45,Eubacterium_biforme,Eubacterium_cylindroides,Eubacterium_dolichum,Holdemania_filiformis,Holdemania_unclassified,Turicibacter_unclassified,Acidaminococcus_intestini,Acidaminococcus_unclassified,Phascolarctobacterium_succinatutens,Dialister_invisus,Megamonas_hypermegale,Megamonas_unclassified,Megasphaera_micronuciformis,Megasphaera_unclassified,Veillonella_atypica,Veillonella_dispar,Veillonella_parvula,Veillonella_unclassified,Fusobacterium_nucleatum,Burkholderiales_bacterium_1_1_47,Parasutterella_excrementihominis,Sutterella_wadsworthensis,Bilophila_unclassified,Bilophila_wadsworthia,Desulfovibrio_piger,Citrobacter_unclassified,Enterobacter_cloacae,Escherichia_coli,Escherichia_unclassified,Klebsiella_oxytoca,Klebsiella_pneumoniae,Klebsiella_unclassified,Proteus_mirabilis,Haemophilus_parainfluenzae,Akkermansia_muciniphila,Methanobrevibacter_unclassified,Collinsella_stercoris,Bacteroides_clarus,Bacteroides_plebeius,Lactobacillus_delbrueckii,Lactobacillus_sakei
PRISM.7906,0.0,0.0,0.0,0.0,4.6e-06,0.0,0.0,0.0,0.0035778,0.0,0.0322971,0.0041246,0.012216,0.0,0.0,0.0,0.0,0.0,0.0005514,0.0018616,0.0,0.0009469,0.00038469999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0035650999999999994,0.0040796999999999995,6.05e-05,0.0,0.0,0.0005877,0.0063389,0.0065450000000000005,0.00040899999999999997,0.0004194,0.00047249999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015802,0.00013419999999999998,0.0,0.007668,0.00014140000000000002,0.0026528000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0019773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014230000000000002,0.0004164,0.0,0.0005168999999999999,0.0037646999999999997,0.0375067,3.7000000000000006e-06,0.0045398999999999995,6.330000000000001e-05,0.0,0.00034219999999999997,0.0001365,9.14e-05,0.0,0.0004633,1.55e-05,0.008328,0.0,0.0,0.0,0.0,0.0,0.0,3.46e-05,0.0007151,0.0014847,0.053169299999999996,0.035777300000000005,0.0691267,0.0,0.002569,0.0144711,0.0,0.028120999999999997,0.0,0.0,0.0018441,2.3100000000000002e-05,0.0001401,0.0232841,0.033401099999999996,0.0,0.0418088,0.0,0.0087382,0.0387024,0.0,0.0100498,0.0005939,0.003991,0.0258923,0.0,0.0,5.67e-05,0.0027623,0.0,0.000146,0.0056175,0.0,0.0,0.0298327,0.024951599999999997,0.0,0.0,0.0,0.0022521999999999998,0.0001927,0.0,0.006114199999999999,0.0,0.0,0.159948,3.5000000000000004e-06,0.0,0.0,0.0121836,0.0660109,0.0,0.057976400000000004,0.0,0.0,0.0,0.0,6.63e-05,0.00025839999999999994,0.0011665999999999998,0.0,0.0001034,0.0,0.0,0.0,0.0003429,0.0002705,3.9399999999999995e-05,0.0,0.0,0.0,0.0810408,0.0,0.0,0.0,0.0,0.0016779,0.000153,0.0010890999999999997,0.0010009,0.0,0.0003344,0.0001659,0.0,0.0,0.0,0.0,0.0,0.0,0.00034560000000000005,0.0,0.0,0.0,0.0,0.0,0.0001626,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRISM.7908,0.0,0.0,0.0,0.0,1.04e-05,0.0,0.0,0.0,0.0,0.0,1.8000000000000001e-06,0.0,0.0,0.009409899999999999,0.0,0.0,1.64e-05,0.0,5.96e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058316,0.0,0.0,0.0,0.0,0.0,0.0,0.0226818,0.0034566,0.008859299999999999,0.0021476999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08363430000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.63e-05,0.0,0.0,0.00013519999999999998,0.0010895999999999998,3.0299999999999998e-05,0.0003906,0.0,0.0,5.85e-05,4.93e-05,0.00030060000000000004,0.0,0.00040199999999999996,0.0,0.0008906000000000001,0.0,0.0,1.55e-05,0.0,0.0,7.670000000000001e-05,0.0,0.0001088,0.0031135,0.0230548,0.0025465999999999996,0.35792199999999996,7.79e-05,0.0,0.0,0.0,0.0057434,0.0,0.0,0.0,0.0,0.0010826,0.0152439,0.023644599999999998,0.0040030000000000005,0.0144338,0.0,0.0107368,0.033417800000000004,0.0,0.034027999999999996,0.0,0.0001674,0.0007077000000000001,0.0,0.0,2.95e-05,0.0016879000000000002,0.0,0.0,0.0,0.0,0.0,0.0164678,0.023237099999999997,0.0,0.0,0.0,0.0043949,0.0001795,0.0,0.0007571,0.0,0.0,0.141878,0.0004181,0.0,0.009959299999999999,0.0046521999999999996,0.029023200000000002,0.0,0.0027905,0.0,5.17e-05,0.0,0.0,0.0,6.8e-06,0.0,0.0,2.0300000000000002e-05,0.0,0.0,0.0,7.74e-05,0.0,0.0,0.0,0.0,0.0911073,0.0,0.0,0.0,0.0,0.0,1.9e-05,0.0,7.020000000000001e-05,0.00042720000000000003,0.0,0.0,0.0,0.0015345,0.00013680000000000002,0.0,0.0,0.0,0.0,0.0001149,0.0001312,0.0,0.0,0.0,0.0,0.0006166,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRISM.7909,0.0,0.0,0.0,0.0,0.145111,0.0,0.040344599999999994,0.0,0.00041479999999999995,0.0,0.0467473,0.0176446,0.0056102,0.029741700000000003,0.0013218,0.0,0.0007482999999999999,0.0,0.0013675999999999998,0.0061923,0.0,0.0,0.0006908,6.6e-06,0.0,0.0,0.0,0.0211305,4.7e-06,0.0,0.0101447,0.0,0.0,0.0008756,0.0026595,0.015934999999999998,0.006802600000000001,0.0003763,0.0,0.0001125,0.0,0.001144,0.0,0.0013678,0.021514500000000002,0.0,0.0,0.0,0.013938399999999998,2.7699999999999996e-05,0.0,0.007699800000000001,0.06687710000000001,1.51e-05,0.0115917,0.0,0.0,0.0,0.0,0.0,0.0383712,0.0,0.0,0.0,0.0,0.0,0.00014580000000000002,0.0,0.0,0.0,0.0,0.0,1.8e-05,0.0001131,0.0,0.0,0.0003963,0.0018620000000000002,0.0,0.00018700000000000002,0.0,2.5e-06,0.00015900000000000002,3.32e-05,3.43e-05,0.0,0.0,0.0002056,0.0002566,0.0,0.0,0.0,0.0,0.0,0.00015930000000000002,2.3e-05,0.0,0.010885200000000001,0.0063216,0.0011853,0.055728599999999996,7.48e-05,0.0,0.007939,0.0,0.0039001999999999995,0.0,0.0,0.0,0.0,5.7700000000000007e-05,0.0267496,0.0147957,0.0025973000000000003,0.010552200000000001,0.0,0.0097079,0.016399599999999997,0.0,0.000549,0.00035580000000000003,0.005139899999999999,1.31e-05,7.290000000000001e-05,0.0,8.400000000000001e-06,0.0029569,0.0,0.0003314,0.0,0.0,0.0078491,0.0014454000000000001,0.0001662,0.0,0.0,0.0,0.0032909,0.0003323,0.0,0.0007012,0.000181,0.0,0.0316526,0.0025511999999999996,0.059688,0.0009576000000000001,0.0043617,0.0171915,0.0037159,0.0752737,0.0,0.0007197999999999999,0.00023769999999999998,0.0,0.0,0.00011899999999999999,0.0,0.0,0.00013580000000000002,0.006404300000000001,0.0,0.0,0.0,0.00015769999999999998,0.0,0.0,0.0,0.0,0.0,0.010742299999999998,0.0220294,0.0,0.00032639999999999996,0.0,0.0,1.49e-05,0.00018030000000000002,0.0,2.9299999999999997e-05,9.3e-06,0.0,0.004928,0.00022019999999999999,0.0010585,0.0,0.0,0.0,7.54e-05,0.0,0.0,0.0,0.0,0.0,0.037808499999999995,0.0,0.0,0.0,0.0,0.0,0.0
PRISM.7910,0.0,0.0,0.0,0.0,0.07194969999999999,1.53e-05,0.0,0.0,0.0,0.0,0.0792174,0.0,0.0009484,0.0247354,0.0,0.0,0.0,0.0,9.209999999999999e-05,6.900000000000001e-06,0.0,0.0037555,4.16e-05,0.0001125,0.0,0.0,0.0053068,0.0,0.0,0.0,0.0010002000000000001,0.0009339000000000001,0.0,0.014131600000000001,0.0004928999999999999,0.004804699999999999,0.00017109999999999998,5.98e-05,0.0017175,0.0011852,0.0,0.0,6.52e-05,0.0,0.0012788,0.0,0.0,0.0,0.0,0.00033739999999999996,0.0,0.0030914000000000002,0.0096043,0.0,0.0010322,0.0,0.0,0.0,0.0,0.0,0.053666599999999995,0.0005144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002593,0.0027449,0.004714,0.00011499999999999999,0.0077355,6.86e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006502000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7899999999999998e-05,3.2e-05,0.0197047,0.00012849999999999998,0.248052,0.0,0.0,0.0019069000000000002,0.0,0.0016137,0.0,0.0,0.0004471,0.0,0.0,0.0162137,0.0116741,0.0037792999999999998,0.0130144,0.0750447,0.0050133999999999995,0.018970400000000002,0.0,0.00041749999999999996,0.0,6.3e-05,0.0016311,7.1e-06,0.0,0.0,0.0010339000000000001,0.0,6.159999999999999e-05,0.0,0.0,0.0010125,0.011615,0.004012,0.0,0.0,0.0,0.0016312999999999998,0.0020861,0.0,0.0,0.0,0.0,0.0895628,0.0002414,0.046273400000000006,0.0016863,0.0096087,0.0223734,0.0,0.032579500000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29e-05,0.0,0.0,0.0,0.000226,0.0,0.0,0.0,0.0,0.0,0.051436699999999995,0.0,0.0,0.0,0.0,5.17e-05,3.59e-05,8.43e-05,0.0003711,0.0,0.0,0.0,0.0010098,0.0004314,0.0,0.0,0.0,0.0,0.0035976999999999997,0.0013357999999999998,0.0,0.0,0.0,0.0,0.000594,0.0022269000000000004,0.0,0.0,0.0,0.0,0.0,0.0
PRISM.7911,0.0,0.0,0.0,0.0,7.269999999999999e-05,0.0,0.0,0.0,0.0,0.0,4.15e-05,0.0,0.0013563,0.0119764,0.0,0.0,0.008364100000000001,0.0,0.0050905,0.0038828000000000005,0.0,0.0,0.0,0.009368399999999999,0.0,0.0,0.0,0.0007817,0.0,0.0,0.0028612,0.0,0.0,0.0,0.0,0.0052792,5.400000000000001e-06,0.0,0.0,0.0008148999999999999,0.0,0.0,0.0001041,0.0,0.0,0.0003028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010647999999999999,0.0,0.0,0.0005206000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8000000000000003e-05,4.1700000000000004e-05,0.0,0.0001678,0.0005734,0.0012855,8.590000000000001e-05,0.0055981,0.0001084,0.0,0.0,0.0001248,0.000234,0.0,0.00011559999999999999,2.09e-05,0.0019785999999999996,0.0,0.0,8.06e-05,0.0,0.0,8.63e-05,3.2500000000000004e-05,0.00022840000000000002,0.0,0.0,0.0,0.09642200000000001,4.5600000000000004e-05,0.0,0.0,0.0003891,0.0002215,0.0,0.0,0.0,0.000202,0.154099,0.020162299999999998,0.0243178,0.0,0.0659707,0.0,0.0109181,0.0117063,0.0,0.0,0.0114885,0.0,4.8200000000000006e-05,0.0001901,7.9e-06,0.0016737000000000002,0.0083456,0.0,0.0003522,0.0,4.8599999999999995e-05,0.0,0.0,0.0,0.005541300000000001,0.0,0.0,0.0081052,0.0006144999999999999,0.0,0.0003801,0.00017350000000000002,0.0002633,0.025355900000000004,0.0,0.189452,0.0,0.0470027,0.10550799999999999,0.0,0.013536000000000001,0.0,0.0009394999999999999,0.0002565,0.0,0.0002755,0.00029489999999999996,0.0,0.0,0.0001084,0.0,0.0,0.0,0.0,2.61e-05,0.0,0.0,0.0,0.0,0.0889251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4200000000000004e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042894699999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRISM.7912,0.0,0.0,7.87e-05,0.0,0.029168400000000004,0.0,0.0169075,0.0,0.0005051,0.0,0.018727,0.0,0.004413899999999999,0.0142136,0.0,0.0,0.0001757,0.0,0.0,0.0026707,0.0,0.003904,0.0386086,0.0,0.0,0.0,0.0,0.0010114,0.0,0.0,6.6e-06,0.0005782999999999999,0.0,0.0,0.0026238000000000004,0.054367599999999995,0.0184687,0.0009774,0.0146076,0.015760299999999998,0.0,0.0032492,0.0,0.0,0.0,0.013047299999999998,0.0,0.0,0.0,0.0022746,0.0011930999999999999,0.0053224,0.09203919999999999,1.9e-06,0.011623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011555,0.0,0.0,0.00040389999999999995,0.0075474999999999995,0.031706,0.0001091,0.0037896,0.00025089999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011708,0.0,0.0,0.0,0.0,0.0,7.04e-05,0.0001134,3e-06,0.005351399999999999,0.006564199999999999,0.0006027999999999999,0.10641400000000001,0.00012919999999999997,0.0,0.0021943,0.0,0.0009333999999999999,0.0,0.0,0.0,0.0,0.0,0.008029099999999999,0.0061225,0.0036195,0.009670100000000001,0.0639737,0.0050417000000000005,0.0168849,0.0,0.0,0.0,0.0,0.0025684,0.0,0.0,0.0,0.000146,0.0,0.00032669999999999997,0.0055351,0.0,0.0042679,0.005940600000000001,0.0027503000000000002,0.0,0.0,0.0,0.007598399999999999,0.0005364,0.0,0.0,0.0,0.0001902,0.0512996,0.0,0.056278999999999996,0.000256,0.0057177,0.021579400000000002,0.0,0.0671288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.579999999999999e-05,0.0,0.0,0.0,1.7100000000000002e-05,1.25e-05,0.00041769999999999996,0.0,0.0130136,0.0,0.06022,0.0,0.0,0.0,0.0,0.0005311,0.0002048,0.0002391,0.0004551,0.0,0.0005652,0.0014804,0.0,0.0015197000000000001,0.0007537999999999999,0.0,4.39e-05,0.0,0.0001159,0.0,0.0019114999999999998,0.0,0.0,0.0,0.0038973,0.021884200000000003,0.0,0.0,0.0,0.0,0.0,0.0
PRISM.7938,0.0,0.0,0.0,0.0,6.73e-05,0.0,0.0,0.0,0.0,4.1200000000000005e-05,0.0051485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.14e-05,2e-06,0.0,0.0,0.0,0.0,0.0,1.7e-06,0.0,0.0,0.0,0.0,4.84e-05,8.43e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002065,0.0,0.0,0.107795,0.0232981,0.0,0.0,0.0003197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001524,0.00943,0.0,0.00010460000000000001,0.0032090000000000005,0.0,0.0,0.0,0.0197298,0.0,0.19702,0.0,0.0,0.0,0.0002171,0.00035660000000000005,0.0,0.0,0.0088785,0.0007763999999999999,0.0011417,0.0,0.0,0.0,0.151861,0.0,0.0,0.0,0.0,0.0005107,0.0,5.9e-06,0.0,0.0016327000000000002,0.027006799999999997,0.0020081,0.0010402,0.0,0.0,0.0,0.0,0.0088741,0.0,0.0001091,0.0,0.0001139,0.0,0.0,0.0,0.004002599999999999,0.0040885,3.11e-05,0.0,0.0088974,0.009675299999999998,0.0,0.027033299999999996,0.0,0.0,0.0,0.0,0.0,0.004623899999999999,0.0,0.0,0.0,0.0,0.0001374,0.0,3.68e-05,0.0,0.0,0.0,0.0,0.0004957,0.0,0.0015899,0.0010045,0.0,0.0,8.56e-05,0.0,0.0,0.0,0.0,0.0,0.0007722,0.0,0.0,0.0,0.0,3.68e-05,0.0,0.0002943,0.0,0.0,0.013994399999999999,0.0,0.10496,0.0002669,0.0004021,0.0,0.014220600000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009409,0.11611700000000001,0.0202688,0.0,0.0,0.0003881,0.0,0.0,0.0829119,0.0,0.0,0.0,0.0,0.0,0.0
PRISM.7941,0.0,0.0,0.0,0.0,6.82e-05,0.0,0.0,0.0,0.0,0.0017082999999999998,5.79e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0119712,0.0,0.0,1.07e-05,0.0,5.07e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.4e-06,0.0,0.0,0.0,0.0,0.0,0.00018119999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.68e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005817999999999999,7.4e-05,0.0001599,0.0,0.0,0.0,7.159999999999999e-05,0.0,0.0,0.0,0.0,0.0,0.0,5.12e-05,0.0,1.11e-05,0.0,0.0,0.0023953000000000004,0.004099899999999999,1.13e-05,4.5e-05,0.0,0.0,0.0,0.0057545,0.0026655999999999997,0.0,0.056635000000000005,0.0135839,0.0,0.12348800000000001,0.0,0.00039960000000000006,0.0,0.0,0.0484119,0.0014467,0.0015576,0.0,0.0,0.0,0.0002484,0.0,0.0,0.0,3.9200000000000004e-05,0.0001982,0.0006542999999999999,0.0,0.0,0.009747200000000001,0.337331,9.2e-06,0.013989600000000001,0.0,0.0,0.0,0.0,5.6e-06,4e-05,0.0042312,2.2e-06,8.070000000000001e-05,0.0026215999999999995,0.020553400000000003,0.0,0.0213042,0.025639299999999997,0.0,1.58e-05,0.0324711,0.0,0.0,0.0001286,0.0,0.00043550000000000007,0.0,0.0,0.0,0.0081189,0.0021305,0.0,0.0,0.0,7.87e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0025674,0.0,0.0008042,6.01e-05,0.0,0.0,5.59e-05,9.4e-06,0.0,0.0012457,0.0,0.0,0.0,0.0018690000000000002,0.0,0.0,0.0,4.71e-05,0.0,0.106429,0.0,0.0,3.17e-05,0.0,0.0020211,0.0003174,0.0009201000000000001,0.0065613,0.0189321,0.0,0.0,0.0,0.0,0.0,0.0,0.0027159000000000003,0.0,0.022512599999999997,0.0042845,0.0,0.0,0.0,0.0,0.0010196,8.14e-05,0.0,0.0,0.0,0.0,0.0,0.0
PRISM.7947,0.0,0.0,0.0,0.0,3.11e-05,0.0,0.0,0.0058375,0.0,0.0,0.000105,0.0,0.0,1.83e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.64e-05,0.0,0.0,0.0,0.016183100000000002,0.0,0.0,0.0493204,0.0,0.0,0.0,0.0,5.9e-06,0.0115414,0.0162993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0363954,0.0,0.0,0.0,0.0,0.0,0.0,2.22e-05,0.013852799999999998,0.0,0.0,0.0,5.2600000000000005e-05,0.0,0.0,0.0,9.3e-06,0.0,0.0,0.0,0.0009122999999999999,0.0,0.0,0.0,0.0002149,6.95e-05,0.0,0.000296,0.0,0.0,0.0,0.0,0.058169900000000004,0.0,0.0040809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001535,0.0,0.0,0.0,0.0,0.0,0.0046663,0.0,0.0,0.0009818,0.0054477,4.6200000000000005e-05,0.0005115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.900000000000001e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010023999999999999,0.0,0.0,5.8200000000000005e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0001314,0.0,0.0,0.0054706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.24e-05,0.0,7.42e-05,0.0,0.0,0.0,0.043416699999999996,2.97e-05,0.0,0.038392,0.0028665,0.0471953,0.0,0.0,0.0005494,0.0,0.0,0.0,0.00013969999999999998,0.0,0.0003582,0.0,0.0006646,0.0249956,0.0,0.0,0.0,0.607805,0.0,0.0,0.0,0.0,0.0,0.0
PRISM.7948,0.0,0.0,0.0,0.0,0.0491455,0.0,0.045672199999999996,0.0,0.0,0.0,8.63e-05,0.0,0.0,0.0,0.0,0.0,0.00023650000000000003,0.0,0.014022799999999998,0.0006941,0.0,1.57e-05,0.0,0.0037554000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0414791,0.0,0.0580861,3.96e-05,0.0,0.0244501,0.015916899999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.08e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.57e-05,0.0,0.0,0.0,5.739999999999999e-05,0.0,0.0,0.0,6.52e-05,0.0,8.49e-05,0.0007673,0.0,0.0,0.0,0.0,0.00025639999999999994,0.0006450000000000001,0.0,0.0089883,0.00022480000000000002,0.0009073999999999999,0.0004322,0.0003804,0.0007379999999999999,0.0,0.0014607,0.0001459,0.0,0.000439,0.0,0.0011256999999999999,0.0,0.0,0.00012670000000000002,4.6700000000000003e-05,0.00023730000000000002,0.0,0.0,0.0,0.174173,0.0,0.0011987,0.0,0.0007968999999999999,0.0009363999999999999,0.0040386,0.0006215,0.0,0.0015679000000000001,0.0076232,0.0279245,0.0426625,0.0,0.0003707,0.0,0.0180051,1.4000000000000001e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.55e-05,0.0228484,9.31e-05,0.0009176,0.0,0.0,0.00034389999999999996,0.0,0.0,0.0,7.23e-05,0.0,0.0,0.0,0.0001475,0.0,0.0,0.0,0.0,9.279999999999999e-05,0.0,0.0,0.0,0.0,0.140235,0.0,0.0273341,0.0,0.021662400000000002,0.0042844,0.0,0.0011370999999999998,1.47e-05,0.0011021,0.014824200000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2e-05,0.0,0.174525,0.0,0.0,0.0,0.0,1.4999999999999999e-05,0.0,4.5299999999999997e-05,7.32e-05,0.0,0.0,0.0,0.0,0.021553,0.0014285,0.0,0.0,0.0,0.0111289,0.0022831,0.0,0.0,0.0,0.0,0.0,0.00010759999999999999,0.0,0.0,0.0,0.0,0.0,0.0
